Table:CsvNpc,,,,,,,,,,,,,,,,,,,,,,
tid,name:s,modelTid,occupation:Occupation,color:ItemColor,isBoss,level,hp,phyAttack,magicAttack,phyDefence,magicDefence,speed,skill1,skill2,skill3,skill4,initNuqi,recoverNuqi,energyAddWhenTeammateDie,buffs:a,inCombatMotion,scaleDelta:f
12909212,萨特,37,其它,,,93,156649,22860,22860,5639,5639,6892,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12909213,萨特,37,其它,,,93,156649,22860,22860,5639,5639,7101,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12909214,萨特,37,其它,,,93,150383,23904,23904,5639,5639,7310,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12909215,萨特,37,其它,,,93,150383,23904,23904,5639,5639,7310,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12909216,萨特,37,其它,,,93,150383,23904,23904,5639,5639,7310,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12909311,萨特,37,其它,,,98,171627,25046,25046,6178,6178,7780,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12909312,萨特,37,其它,,,98,171627,25046,25046,6178,6178,7551,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12909313,萨特,37,其它,,,98,171627,25046,25046,6178,6178,7780,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12909314,萨特,37,其它,,,98,164762,26190,26190,6178,6178,8009,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12909315,萨特,37,其它,,,98,164762,26190,26190,6178,6178,8009,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12909316,萨特,37,其它,,,98,164762,26190,26190,6178,6178,8009,2025,,,1029,50,50,180,"20036,20037,20038,20039,10009,0",,
12910111,熊怪,126,其它,,,90,144504,21983,21983,5202,5202,6550,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910112,熊怪,126,其它,,,90,144504,21983,21983,5202,5202,6358,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910113,熊怪,126,其它,,,90,144504,21983,21983,5202,5202,6550,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910114,熊怪,126,其它,,,90,141614,22369,22369,5202,5202,6743,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910115,熊怪,126,其它,,,90,141614,22369,22369,5202,5202,6743,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910116,熊怪,126,其它,,,90,141614,22369,22369,5202,5202,6743,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910211,熊怪,126,其它,,,93,156649,23831,23831,5639,5639,7101,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910212,熊怪,126,其它,,,93,156649,23831,23831,5639,5639,6892,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910213,熊怪,126,其它,,,93,156649,23831,23831,5639,5639,7101,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910214,熊怪,126,其它,,,93,153516,24249,24249,5639,5639,7310,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910215,熊怪,126,其它,,,93,153516,24249,24249,5639,5639,7310,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910216,熊怪,126,其它,,,93,153516,24249,24249,5639,5639,7310,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910311,熊怪,126,其它,,,98,171627,26110,26110,6178,6178,7780,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910312,熊怪,126,其它,,,98,171627,26110,26110,6178,6178,7551,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910313,熊怪,126,其它,,,98,171627,26110,26110,6178,6178,7780,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910314,熊怪,126,其它,,,98,168195,26567,26567,6178,6178,8009,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910315,熊怪,126,其它,,,98,168195,26567,26567,6178,6178,8009,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
12910316,熊怪,126,其它,,,98,168195,26567,26567,6178,6178,8009,2034,,,0,50,50,180,"20036,20037,20038,20039,30042,0",,
13001111,骷髅兵,6,其它,,,90,144504,22032,22032,5202,5202,6165,1000006,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001112,骷髅兵,6,其它,,,90,144504,22032,22032,5202,5202,5876,1000006,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001113,骷髅兵,6,其它,,,90,144504,22032,22032,5202,5202,6165,1000006,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001114,憎恶,31,其它,,,90,141614,22350,22350,5202,5202,6358,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001115,憎恶,31,其它,,,90,141614,22350,22350,5202,5202,6358,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001116,憎恶,31,其它,,,90,141614,22350,22350,5202,5202,6358,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001211,骷髅兵,6,其它,,,93,156649,23883,23883,5639,5639,6683,1000006,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001212,骷髅兵,6,其它,,,93,156649,23883,23883,5639,5639,6370,1000006,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001213,骷髅兵,6,其它,,,93,156649,23883,23883,5639,5639,6683,1000006,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001214,憎恶,31,其它,,,93,153516,24228,24228,5639,5639,6892,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001215,憎恶,31,其它,,,93,153516,24228,24228,5639,5639,6892,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001216,憎恶,31,其它,,,93,153516,24228,24228,5639,5639,6892,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001311,骷髅兵,6,其它,,,98,171627,26167,26167,6178,6178,7322,1000006,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001312,骷髅兵,6,其它,,,98,171627,26167,26167,6178,6178,6979,1000006,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001313,骷髅兵,6,其它,,,98,171627,26167,26167,6178,6178,7322,1000006,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001314,憎恶,31,其它,,,98,168195,26545,26545,6178,6178,7551,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001315,憎恶,31,其它,,,98,168195,26545,26545,6178,6178,7551,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13001316,憎恶,31,其它,,,98,168195,26545,26545,6178,6178,7551,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13002111,天灾战士,158,其它,,,91,149054,22139,22139,5485,5485,6558,1000008,,,1046,50,50,180,"20036,20037,20038,20039,0",,
13002112,天灾战士,158,其它,,,91,149054,22139,22139,5485,5485,6558,1000008,,,1046,50,50,180,"20036,20037,20038,20039,0",,
13002113,天灾战士,158,其它,,,91,149054,22139,22139,5485,5485,6558,1000008,,,1046,50,50,180,"20036,20037,20038,20039,0",,
13002114,憎恶,31,其它,,,91,143092,23053,23053,5485,5485,6657,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13002115,憎恶,31,其它,,,91,143092,23053,23053,5485,5485,6657,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13002116,憎恶,31,其它,,,91,143092,23053,23053,5485,5485,6657,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13002211,天灾战士,158,其它,,,94,160249,23802,23802,5897,5897,7050,1000008,,,1046,50,50,180,"20036,20037,20038,20039,0",,
13002212,天灾战士,158,其它,,,94,160249,23802,23802,5897,5897,7050,1000008,,,1046,50,50,180,"20036,20037,20038,20039,0",,
13002213,天灾战士,158,其它,,,94,160249,23802,23802,5897,5897,7050,1000008,,,1046,50,50,180,"20036,20037,20038,20039,0",,
13002214,憎恶,31,其它,,,94,153839,24785,24785,5897,5897,7157,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13002215,憎恶,31,其它,,,94,153839,24785,24785,5897,5897,7157,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13002216,憎恶,31,其它,,,94,153839,24785,24785,5897,5897,7157,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13002311,天灾战士,158,其它,,,99,175272,26033,26033,6450,6450,7712,1000008,,,1046,50,50,180,"20036,20037,20038,20039,0",,
13002312,天灾战士,158,其它,,,99,175272,26033,26033,6450,6450,7712,1000008,,,1046,50,50,180,"20036,20037,20038,20039,0",,
13002313,天灾战士,158,其它,,,99,175272,26033,26033,6450,6450,7712,1000008,,,1046,50,50,180,"20036,20037,20038,20039,0",,
13002314,憎恶,31,其它,,,99,168261,27108,27108,6450,6450,7828,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13002315,憎恶,31,其它,,,99,168261,27108,27108,6450,6450,7828,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13002316,憎恶,31,其它,,,99,168261,27108,27108,6450,6450,7828,2030,,,0,50,50,180,"20036,20037,20038,20039,0",,
13003111,食尸鬼,43,其它,,,91,149054,22467,22467,5485,5485,6955,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003112,食尸鬼,43,其它,,,91,149054,22467,22467,5485,5485,6657,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003113,食尸鬼,43,其它,,,91,149054,22467,22467,5485,5485,6955,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003114,食尸鬼,43,其它,,,91,145477,23063,23063,5485,5485,7055,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003115,食尸鬼,43,其它,,,91,145477,23063,23063,5485,5485,7055,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003116,食尸鬼,43,其它,,,91,145477,23063,23063,5485,5485,7055,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003211,食尸鬼,43,其它,,,94,160249,24154,24154,5897,5897,7478,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003212,食尸鬼,43,其它,,,94,160249,24154,24154,5897,5897,7157,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003213,食尸鬼,43,其它,,,94,160249,24154,24154,5897,5897,7478,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003214,食尸鬼,43,其它,,,94,156403,24795,24795,5897,5897,7585,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003215,食尸鬼,43,其它,,,94,156403,24795,24795,5897,5897,7585,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003216,食尸鬼,43,其它,,,94,156403,24795,24795,5897,5897,7585,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003311,食尸鬼,43,其它,,,99,175272,26419,26419,6450,6450,8179,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003312,食尸鬼,43,其它,,,99,175272,26419,26419,6450,6450,7828,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003313,食尸鬼,43,其它,,,99,175272,26419,26419,6450,6450,8179,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003314,食尸鬼,43,其它,,,99,171066,27120,27120,6450,6450,8296,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003315,食尸鬼,43,其它,,,99,171066,27120,27120,6450,6450,8296,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13003316,食尸鬼,43,其它,,,99,171066,27120,27120,6450,6450,8296,2034,,,0,50,50,180,"20036,20037,20038,20039,30039,0",,
13004111,血色战士,45,其它,,,91,149054,22725,22725,5485,5485,6558,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13004112,血色战士,45,其它,,,91,149054,22725,22725,5485,5485,6359,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13004113,血色战士,45,其它,,,91,149054,22725,22725,5485,5485,6558,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13004114,血色牧师,80,其它,,,91,146669,23123,23123,5485,5485,6657,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13004115,血色牧师,80,其它,,,91,146669,23123,23123,5485,5485,6657,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13004116,血色牧师,80,其它,,,91,146669,23123,23123,5485,5485,6657,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13004211,血色战士,45,其它,,,94,160249,24432,24432,5897,5897,7050,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13004212,血色战士,45,其它,,,94,160249,24432,24432,5897,5897,6837,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13004213,血色战士,45,其它,,,94,160249,24432,24432,5897,5897,7050,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13004214,血色牧师,80,其它,,,94,157685,24859,24859,5897,5897,7157,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13004215,血色牧师,80,其它,,,94,157685,24859,24859,5897,5897,7157,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13004216,血色牧师,80,其它,,,94,157685,24859,24859,5897,5897,7157,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13004311,血色战士,45,其它,,,99,175272,26723,26723,6450,6450,7712,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13004312,血色战士,45,其它,,,99,175272,26723,26723,6450,6450,7478,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13004313,血色战士,45,其它,,,99,175272,26723,26723,6450,6450,7712,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13004314,血色牧师,80,其它,,,99,172468,27190,27190,6450,6450,7828,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13004315,血色牧师,80,其它,,,99,172468,27190,27190,6450,6450,7828,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13004316,血色牧师,80,其它,,,99,172468,27190,27190,6450,6450,7828,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13005111,血色战士,45,其它,,,92,153644,23015,23015,5654,5654,6760,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13005112,血色牧师,80,其它,,,92,153644,23015,23015,5654,5654,6555,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13005113,血色战士,45,其它,,,92,153644,23015,23015,5654,5654,6760,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13005114,血色牧师,80,其它,,,92,147498,24040,24040,5654,5654,6965,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13005115,血色战士,45,其它,,,92,147498,24040,24040,5654,5654,6965,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13005116,血色牧师,80,其它,,,92,147498,24040,24040,5654,5654,6965,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13005211,血色战士,45,其它,,,95,163503,24492,24492,6016,6016,7194,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13005212,血色牧师,80,其它,,,95,163503,24492,24492,6016,6016,6976,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13005213,血色战士,45,其它,,,95,163503,24492,24492,6016,6016,7194,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13005214,血色牧师,80,其它,,,95,156963,25582,25582,6016,6016,7412,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13005215,血色战士,45,其它,,,95,156963,25582,25582,6016,6016,7412,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13005216,血色牧师,80,其它,,,95,156963,25582,25582,6016,6016,7412,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13005311,血色战士,45,其它,,,100,179263,26853,26853,6596,6596,7887,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13005312,血色牧师,80,其它,,,100,179263,26853,26853,6596,6596,7648,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13005313,血色战士,45,其它,,,100,179263,26853,26853,6596,6596,7887,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13005314,血色牧师,80,其它,,,100,172092,28048,28048,6596,6596,8126,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13005315,血色战士,45,其它,,,100,172092,28048,28048,6596,6596,8126,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13005316,血色牧师,80,其它,,,100,172092,28048,28048,6596,6596,8126,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13006111,血色牧师,80,其它,,,92,153644,23630,23630,5654,5654,6760,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13006112,血色战士,45,其它,,,92,153644,23630,23630,5654,5654,6555,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13006113,血色牧师,80,其它,,,92,153644,23630,23630,5654,5654,6760,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13006114,血色战士,45,其它,,,92,150571,24040,24040,5654,5654,6965,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13006115,血色牧师,80,其它,,,92,150571,24040,24040,5654,5654,6965,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13006116,血色战士,45,其它,,,92,150571,24040,24040,5654,5654,6965,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13006211,血色牧师,80,其它,,,95,163503,25146,25146,6016,6016,7194,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13006212,血色战士,45,其它,,,95,163503,25146,25146,6016,6016,6976,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13006213,血色牧师,80,其它,,,95,163503,25146,25146,6016,6016,7194,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13006214,血色战士,45,其它,,,95,160233,25582,25582,6016,6016,7412,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13006215,血色牧师,80,其它,,,95,160233,25582,25582,6016,6016,7412,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13006216,血色战士,45,其它,,,95,160233,25582,25582,6016,6016,7412,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13006311,血色牧师,80,其它,,,100,179263,27570,27570,6596,6596,7887,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13006312,血色战士,45,其它,,,100,179263,27570,27570,6596,6596,7648,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13006313,血色牧师,80,其它,,,100,179263,27570,27570,6596,6596,7887,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13006314,血色战士,45,其它,,,100,175678,28048,28048,6596,6596,8126,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13006315,血色牧师,80,其它,,,100,175678,28048,28048,6596,6596,8126,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13006316,血色战士,45,其它,,,100,175678,28048,28048,6596,6596,8126,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13007111,血色牧师,80,其它,,,92,153644,23835,23835,5654,5654,6760,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13007112,血色牧师,80,其它,,,92,153644,23835,23835,5654,5654,6760,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13007113,血色牧师,80,其它,,,92,153644,23835,23835,5654,5654,6760,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13007114,血色战士,45,其它,,,92,152414,24040,24040,5654,5654,6965,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13007115,血色战士,45,其它,,,92,152414,24040,24040,5654,5654,6965,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13007116,血色战士,45,其它,,,92,152414,24040,24040,5654,5654,6965,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13007211,血色牧师,80,其它,,,95,163503,25364,25364,6016,6016,7194,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13007212,血色牧师,80,其它,,,95,163503,25364,25364,6016,6016,7194,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13007213,血色牧师,80,其它,,,95,163503,25364,25364,6016,6016,7194,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13007214,血色战士,45,其它,,,95,162195,25582,25582,6016,6016,7412,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13007215,血色战士,45,其它,,,95,162195,25582,25582,6016,6016,7412,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13007216,血色战士,45,其它,,,95,162195,25582,25582,6016,6016,7412,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13007311,血色牧师,80,其它,,,100,179263,27809,27809,6596,6596,7887,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13007312,血色牧师,80,其它,,,100,179263,27809,27809,6596,6596,7887,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13007313,血色牧师,80,其它,,,100,179263,27809,27809,6596,6596,7887,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13007314,血色战士,45,其它,,,100,177829,28048,28048,6596,6596,8126,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13007315,血色战士,45,其它,,,100,177829,28048,28048,6596,6596,8126,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13007316,血色战士,45,其它,,,100,177829,28048,28048,6596,6596,8126,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13008111,血色战士,45,其它,,,92,99069,14959,14959,3675,3675,4061,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13008112,血色战士,45,其它,,,92,99069,14959,14959,3675,3675,4061,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13008113,血色战士,45,其它,,,92,99069,14959,14959,3675,3675,4061,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13008114,血色战士,45,其它,,,92,97871,15359,15359,3675,3675,4527,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13008115,血色战士,45,其它,,,92,97871,15359,15359,3675,3675,4527,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13008116,血色战士,45,其它,,,92,97871,15359,15359,3675,3675,4527,2046,,,1050,50,50,180,"20036,20037,20038,20039,0",,
13008121,血色牧师,80,其它,,,92,122915,18248,18248,4523,4523,4998,2005,,,0,50,50,180,"20036,20037,20038,20039,0",,
13008122,血色牧师,80,其它,,,92,122915,18248,18248,4523,4523,4998,2005,,,0,50,50,180,"20036,20037,20038,20039,0",,
13008123,血色牧师,80,其它,,,92,122915,18248,18248,4523,4523,4998,2005,,,0,50,50,180,"20036,20037,20038,20039,0",,
13008124,血色牧师,80,其它,,,92,120456,18740,18740,4523,4523,5408,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13008125,血色牧师,80,其它,,,92,120456,18740,18740,4523,4523,5408,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
13008126,血色牧师,80,其它,,,92,120456,18740,18740,4523,4523,5408,2022,,,0,50,50,180,"20036,20037,20038,20039,0",,
