Table:CsvDrop,,,,,,
tid,type:DropType,group,desc:s,itemTid,itemCount,probability
2100126,道具,21001,天降宝物100级奖励,11124,1,200
2100127,道具,21001,天降宝物100级奖励,100810,1,62
2100128,道具,21001,天降宝物100级奖励,100820,1,63
2100129,道具,21001,天降宝物100级奖励,100830,1,62
2100130,道具,21001,天降宝物100级奖励,100840,1,63
2100131,道具,21001,天降宝物100级奖励,100850,1,62
2100132,道具,21001,天降宝物100级奖励,100860,1,63
2100133,道具,21001,天降宝物100级奖励,100870,1,62
2100134,道具,21001,天降宝物100级奖励,100880,1,63
2100135,道具,21001,天降宝物100级奖励,2104,1,171
2100136,道具,21001,天降宝物100级奖励,2105,1,171
2100137,道具,21001,天降宝物100级奖励,2107,1,171
2100138,道具,21001,天降宝物100级奖励,2112,1,171
2100139,道具,21001,天降宝物100级奖励,2117,1,171
2100140,道具,21001,天降宝物100级奖励,2122,1,171
2100141,道具,21001,天降宝物100级奖励,2128,1,171
2100142,道具,21001,天降宝物100级奖励,2130,1,172
2100143,道具,21001,天降宝物100级奖励,2124,1,172
2100144,道具,21001,天降宝物100级奖励,2109,1,172
2100145,道具,21001,天降宝物100级奖励,2111,1,172
2100146,道具,21001,天降宝物100级奖励,2115,1,172
2100147,道具,21001,天降宝物100级奖励,2110,1,172
2100148,道具,21001,天降宝物100级奖励,2114,1,172
2100149,道具,21001,天降宝物100级奖励,2113,1,172
2100150,道具,21001,天降宝物100级奖励,2125,1,172
2100151,道具,21001,天降宝物100级奖励,2106,1,171
2100152,道具,21001,天降宝物100级奖励,2116,1,171
2100153,道具,21001,天降宝物100级奖励,2118,1,171
2100154,道具,21001,天降宝物100级奖励,2120,1,171
2100155,道具,21001,天降宝物100级奖励,2127,1,171
2100156,道具,21001,天降宝物100级奖励,2212,1,71
2100157,道具,21001,天降宝物100级奖励,2217,1,71
2100158,道具,21001,天降宝物100级奖励,2225,1,71
2100159,道具,21001,天降宝物100级奖励,2228,1,71
2100160,道具,21001,天降宝物100级奖励,2205,1,71
2100161,道具,21001,天降宝物100级奖励,2227,1,71
2100162,道具,21001,天降宝物100级奖励,2214,1,71
2100163,道具,21001,天降宝物100级奖励,2223,1,71
2100164,道具,21001,天降宝物100级奖励,2230,1,72
2100165,道具,21001,天降宝物100级奖励,2204,1,72
2100166,道具,21001,天降宝物100级奖励,2206,1,72
2100167,道具,21001,天降宝物100级奖励,2209,1,72
2100168,道具,21001,天降宝物100级奖励,2211,1,72
2100169,道具,21001,天降宝物100级奖励,2218,1,72
2100170,道具,21001,天降宝物100级奖励,2005,1,125
2100171,道具,21001,天降宝物100级奖励,2006,1,125
2100172,道具,21001,天降宝物100级奖励,2009,1,125
2100173,道具,21001,天降宝物100级奖励,2014,1,125
2100174,道具,21001,天降宝物100级奖励,2017,1,125
2100175,道具,21001,天降宝物100级奖励,2024,1,125
2100176,道具,21001,天降宝物100级奖励,2026,1,125
2100177,道具,21001,天降宝物100级奖励,2029,1,125
2100178,道具,21001,天降宝物100级奖励,2030,1,125
2100179,道具,21001,天降宝物100级奖励,2015,1,125
2100180,道具,21001,天降宝物100级奖励,2021,1,125
2100181,道具,21001,天降宝物100级奖励,2018,1,125
2100182,道具,21001,天降宝物100级奖励,60001,1,400
2100183,道具,21001,天降宝物100级奖励,60002,1,400
2100184,道具,21001,天降宝物100级奖励,40024,1,490
2100185,道具,21001,天降宝物100级奖励,40051,1,10
#,,,,,,
2110101,道具,21101,天降宝物110级奖励,100890,1,7
2110102,道具,21101,天降宝物110级奖励,100900,1,7
2110103,道具,21101,天降宝物110级奖励,100910,1,7
2110104,道具,21101,天降宝物110级奖励,100920,1,7
2110105,道具,21101,天降宝物110级奖励,100930,1,8
2110106,道具,21101,天降宝物110级奖励,100940,1,8
2110107,道具,21101,天降宝物110级奖励,101180,1,8
2110108,道具,21101,天降宝物110级奖励,101190,1,8
2110109,道具,21101,天降宝物110级奖励,101200,1,8
2110110,道具,21101,天降宝物110级奖励,101210,1,8
2110111,道具,21101,天降宝物110级奖励,101220,1,8
2110112,道具,21101,天降宝物110级奖励,101230,1,8
2110113,道具,21101,天降宝物110级奖励,101240,1,8
2110114,道具,21101,天降宝物110级奖励,11089,1,100
2110115,道具,21101,天降宝物110级奖励,11090,1,100
2110116,道具,21101,天降宝物110级奖励,11091,1,100
2110117,道具,21101,天降宝物110级奖励,11092,1,100
2110118,道具,21101,天降宝物110级奖励,11093,1,100
2110119,道具,21101,天降宝物110级奖励,11094,1,100
2110120,道具,21101,天降宝物110级奖励,11118,1,200
2110121,道具,21101,天降宝物110级奖励,11119,1,200
2110122,道具,21101,天降宝物110级奖励,11120,1,200
2110123,道具,21101,天降宝物110级奖励,11121,1,200
2110124,道具,21101,天降宝物110级奖励,11122,1,200
2110125,道具,21101,天降宝物110级奖励,11123,1,200
2110126,道具,21101,天降宝物110级奖励,11124,1,200
2110127,道具,21101,天降宝物110级奖励,100810,1,62
2110128,道具,21101,天降宝物110级奖励,100820,1,63
2110129,道具,21101,天降宝物110级奖励,100830,1,62
2110130,道具,21101,天降宝物110级奖励,100840,1,63
2110131,道具,21101,天降宝物110级奖励,100850,1,62
2110132,道具,21101,天降宝物110级奖励,100860,1,63
2110133,道具,21101,天降宝物110级奖励,100870,1,62
2110134,道具,21101,天降宝物110级奖励,100880,1,63
2110135,道具,21101,天降宝物110级奖励,2104,1,171
2110136,道具,21101,天降宝物110级奖励,2105,1,171
2110137,道具,21101,天降宝物110级奖励,2107,1,171
2110138,道具,21101,天降宝物110级奖励,2112,1,171
2110139,道具,21101,天降宝物110级奖励,2117,1,171
2110140,道具,21101,天降宝物110级奖励,2122,1,171
2110141,道具,21101,天降宝物110级奖励,2128,1,171
2110142,道具,21101,天降宝物110级奖励,2130,1,172
2110143,道具,21101,天降宝物110级奖励,2124,1,172
2110144,道具,21101,天降宝物110级奖励,2109,1,172
2110145,道具,21101,天降宝物110级奖励,2111,1,172
2110146,道具,21101,天降宝物110级奖励,2115,1,172
2110147,道具,21101,天降宝物110级奖励,2110,1,172
2110148,道具,21101,天降宝物110级奖励,2114,1,172
2110149,道具,21101,天降宝物110级奖励,2113,1,172
2110150,道具,21101,天降宝物110级奖励,2125,1,172
2110151,道具,21101,天降宝物110级奖励,2106,1,171
2110152,道具,21101,天降宝物110级奖励,2116,1,171
2110153,道具,21101,天降宝物110级奖励,2118,1,171
2110154,道具,21101,天降宝物110级奖励,2120,1,171
2110155,道具,21101,天降宝物110级奖励,2127,1,171
2110156,道具,21101,天降宝物110级奖励,2212,1,71
2110157,道具,21101,天降宝物110级奖励,2217,1,71
2110158,道具,21101,天降宝物110级奖励,2225,1,71
2110159,道具,21101,天降宝物110级奖励,2228,1,71
2110160,道具,21101,天降宝物110级奖励,2205,1,71
2110161,道具,21101,天降宝物110级奖励,2227,1,71
2110162,道具,21101,天降宝物110级奖励,2214,1,71
2110163,道具,21101,天降宝物110级奖励,2223,1,71
2110164,道具,21101,天降宝物110级奖励,2230,1,72
2110165,道具,21101,天降宝物110级奖励,2204,1,72
2110166,道具,21101,天降宝物110级奖励,2206,1,72
2110167,道具,21101,天降宝物110级奖励,2209,1,72
2110168,道具,21101,天降宝物110级奖励,2211,1,72
2110169,道具,21101,天降宝物110级奖励,2218,1,72
2110170,道具,21101,天降宝物110级奖励,2005,1,125
2110171,道具,21101,天降宝物110级奖励,2006,1,125
2110172,道具,21101,天降宝物110级奖励,2009,1,125
2110173,道具,21101,天降宝物110级奖励,2014,1,125
2110174,道具,21101,天降宝物110级奖励,2017,1,125
2110175,道具,21101,天降宝物110级奖励,2024,1,125
2110176,道具,21101,天降宝物110级奖励,2026,1,125
2110177,道具,21101,天降宝物110级奖励,2029,1,125
2110178,道具,21101,天降宝物110级奖励,2030,1,125
2110179,道具,21101,天降宝物110级奖励,2015,1,125
2110180,道具,21101,天降宝物110级奖励,2021,1,125
2110181,道具,21101,天降宝物110级奖励,2018,1,125
2110182,道具,21101,天降宝物110级奖励,60001,1,400
2110183,道具,21101,天降宝物110级奖励,60002,1,400
2110184,道具,21101,天降宝物110级奖励,40024,1,490
2110185,道具,21101,天降宝物110级奖励,40051,1,10
#,,,,,,
2120101,道具,21201,天降宝物120级奖励,100890,1,7
2120102,道具,21201,天降宝物120级奖励,100900,1,7
2120103,道具,21201,天降宝物120级奖励,100910,1,7
2120104,道具,21201,天降宝物120级奖励,100920,1,7
2120105,道具,21201,天降宝物120级奖励,100930,1,8
2120106,道具,21201,天降宝物120级奖励,100940,1,8
2120107,道具,21201,天降宝物120级奖励,101180,1,8
2120108,道具,21201,天降宝物120级奖励,101190,1,8
2120109,道具,21201,天降宝物120级奖励,101200,1,8
2120110,道具,21201,天降宝物120级奖励,101210,1,8
2120111,道具,21201,天降宝物120级奖励,101220,1,8
2120112,道具,21201,天降宝物120级奖励,101230,1,8
2120113,道具,21201,天降宝物120级奖励,101240,1,8
2120114,道具,21201,天降宝物120级奖励,11089,1,100
2120115,道具,21201,天降宝物120级奖励,11090,1,100
2120116,道具,21201,天降宝物120级奖励,11091,1,100
2120117,道具,21201,天降宝物120级奖励,11092,1,100
2120118,道具,21201,天降宝物120级奖励,11093,1,100
2120119,道具,21201,天降宝物120级奖励,11094,1,100
2120120,道具,21201,天降宝物120级奖励,11118,1,200
2120121,道具,21201,天降宝物120级奖励,11119,1,200
2120122,道具,21201,天降宝物120级奖励,11120,1,200
2120123,道具,21201,天降宝物120级奖励,11121,1,200
2120124,道具,21201,天降宝物120级奖励,11122,1,200
2120125,道具,21201,天降宝物120级奖励,11123,1,200
2120126,道具,21201,天降宝物120级奖励,11124,1,200
2120127,道具,21201,天降宝物120级奖励,100810,1,62
2120128,道具,21201,天降宝物120级奖励,100820,1,63
2120129,道具,21201,天降宝物120级奖励,100830,1,62
2120130,道具,21201,天降宝物120级奖励,100840,1,63
2120131,道具,21201,天降宝物120级奖励,100850,1,62
2120132,道具,21201,天降宝物120级奖励,100860,1,63
2120133,道具,21201,天降宝物120级奖励,100870,1,62
2120134,道具,21201,天降宝物120级奖励,100880,1,63
2120135,道具,21201,天降宝物120级奖励,2104,1,171
2120136,道具,21201,天降宝物120级奖励,2105,1,171
2120137,道具,21201,天降宝物120级奖励,2107,1,171
2120138,道具,21201,天降宝物120级奖励,2112,1,171
2120139,道具,21201,天降宝物120级奖励,2117,1,171
2120140,道具,21201,天降宝物120级奖励,2122,1,171
2120141,道具,21201,天降宝物120级奖励,2128,1,171
2120142,道具,21201,天降宝物120级奖励,2130,1,172
2120143,道具,21201,天降宝物120级奖励,2124,1,172
2120144,道具,21201,天降宝物120级奖励,2109,1,172
2120145,道具,21201,天降宝物120级奖励,2111,1,172
2120146,道具,21201,天降宝物120级奖励,2115,1,172
2120147,道具,21201,天降宝物120级奖励,2110,1,172
2120148,道具,21201,天降宝物120级奖励,2114,1,172
2120149,道具,21201,天降宝物120级奖励,2113,1,172
2120150,道具,21201,天降宝物120级奖励,2125,1,172
2120151,道具,21201,天降宝物120级奖励,2106,1,171
2120152,道具,21201,天降宝物120级奖励,2116,1,171
2120153,道具,21201,天降宝物120级奖励,2118,1,171
2120154,道具,21201,天降宝物120级奖励,2120,1,171
2120155,道具,21201,天降宝物120级奖励,2127,1,171
2120156,道具,21201,天降宝物120级奖励,2212,1,71
2120157,道具,21201,天降宝物120级奖励,2217,1,71
2120158,道具,21201,天降宝物120级奖励,2225,1,71
2120159,道具,21201,天降宝物120级奖励,2228,1,71
2120160,道具,21201,天降宝物120级奖励,2205,1,71
2120161,道具,21201,天降宝物120级奖励,2227,1,71
2120162,道具,21201,天降宝物120级奖励,2214,1,71
2120163,道具,21201,天降宝物120级奖励,2223,1,71
2120164,道具,21201,天降宝物120级奖励,2230,1,72
2120165,道具,21201,天降宝物120级奖励,2204,1,72
2120166,道具,21201,天降宝物120级奖励,2206,1,72
2120167,道具,21201,天降宝物120级奖励,2209,1,72
2120168,道具,21201,天降宝物120级奖励,2211,1,72
2120169,道具,21201,天降宝物120级奖励,2218,1,72
2120170,道具,21201,天降宝物120级奖励,2005,1,125
2120171,道具,21201,天降宝物120级奖励,2006,1,125
2120172,道具,21201,天降宝物120级奖励,2009,1,125
2120173,道具,21201,天降宝物120级奖励,2014,1,125
2120174,道具,21201,天降宝物120级奖励,2017,1,125
2120175,道具,21201,天降宝物120级奖励,2024,1,125
2120176,道具,21201,天降宝物120级奖励,2026,1,125
2120177,道具,21201,天降宝物120级奖励,2029,1,125
2120178,道具,21201,天降宝物120级奖励,2030,1,125
2120179,道具,21201,天降宝物120级奖励,2015,1,125
2120180,道具,21201,天降宝物120级奖励,2021,1,125
2120181,道具,21201,天降宝物120级奖励,2018,1,125
2120182,道具,21201,天降宝物120级奖励,60001,1,400
2120183,道具,21201,天降宝物120级奖励,60002,1,400
2120184,道具,21201,天降宝物120级奖励,40024,1,490
2120185,道具,21201,天降宝物120级奖励,40051,1,10
#,,,,,,
10110101,道具,101101,战役特殊第1关1--1星,100110,1,10000
10120101,道具,101201,战役特殊第1关2--1星,100120,1,10000
10130101,道具,101301,战役特殊第1关3--1星,100130,1,10000
10140101,道具,101401,战役特殊第1关4--1星,100140,1,10000
10150101,道具,101501,战役特殊第1关5--1星,50003,1,9900
10150102,道具,101501,战役特殊第1关5--1星,100900,1,100
10160101,道具,101601,战役特殊第1关6--1星,100890,1,9999
10160102,道具,101601,战役特殊第1关6--1星,100890,1,1
#,,,,,,
10210101,道具,102101,战役特殊第2关1--1星,50003,1,9900
10210102,道具,102101,战役特殊第2关1--1星,100910,1,100
10220101,道具,102201,战役特殊第2关2--1星,100210,1,10000
10230101,道具,102301,战役特殊第2关3--1星,100220,1,10000
10240101,道具,102401,战役特殊第2关4--1星,100230,1,10000
10250101,道具,102501,战役特殊第2关5--1星,100240,1,10000
10260101,道具,102601,战役特殊第2关6--1星,100900,1,9999
10260102,道具,102601,战役特殊第2关6--1星,100900,1,1
#,,,,,,
10310101,道具,103101,战役特殊第3关1--1星,11093,1,10000
10320101,道具,103201,战役特殊第3关2--1星,11094,1,10000
10330101,道具,103301,战役特殊第3关3--1星,11089,1,9900
10330102,道具,103301,战役特殊第3关3--1星,100920,1,100
10340101,道具,103401,战役特殊第3关4--1星,11090,1,10000
10350101,道具,103501,战役特殊第3关5--1星,11091,1,10000
10360101,道具,103601,战役特殊第3关6--1星,100910,1,9999
10360102,道具,103601,战役特殊第3关6--1星,100910,1,1
#,,,,,,
10410101,道具,104101,战役特殊第4关1--1星,11092,1,10000
10420101,道具,104201,战役特殊第4关2--1星,11093,1,10000
10430101,道具,104301,战役特殊第4关3--1星,11094,1,10000
10440101,道具,104401,战役特殊第4关4--1星,11089,1,9900
10440102,道具,104401,战役特殊第4关4--1星,100930,1,100
10450101,道具,104501,战役特殊第4关5--1星,100920,1,9999
10450102,道具,104501,战役特殊第4关5--1星,100920,1,1
10460101,道具,104601,战役特殊第4关6--1星,41011,10,10000
#,,,,,,
10510101,道具,105101,战役特殊第5关1--1星,11091,1,10000
10520101,道具,105201,战役特殊第5关2--1星,11092,1,10000
10530101,道具,105301,战役特殊第5关3--1星,11093,1,10000
10540101,道具,105401,战役特殊第5关4--1星,11094,1,9900
10540102,道具,105401,战役特殊第5关4--1星,100940,1,100
10550101,道具,105501,战役特殊第5关5--1星,100930,1,9999
10550102,道具,105501,战役特殊第5关5--1星,100930,1,1
10560101,道具,105601,战役特殊第5关6--1星,41011,10,10000
#,,,,,,
10610101,道具,106101,战役特殊第6关1--1星,11089,1,10000
10620101,道具,106201,战役特殊第6关2--1星,11090,1,10000
10630101,道具,106301,战役特殊第6关3--1星,11091,1,10000
10640101,道具,106401,战役特殊第6关4--1星,11092,1,9900
10640102,道具,106401,战役特殊第6关4--1星,11093,1,100
10650101,道具,106501,战役特殊第6关5--1星,100940,1,9999
10650102,道具,106501,战役特殊第6关5--1星,100940,1,1
10660101,道具,106601,战役特殊第6关6--1星,41011,10,8000
10660102,道具,106601,战役特殊第6关6--1星,41012,5,2000
#,,,,,,
