Table:CsvLimitedShop,,,,,,,,,
tid,level,commodity_group,num,is_free,paid_refresh,commodity_id,discription:s,price_type:PriceType,price
4023007,40,3,1,2,150,201124,中级法术攻击之四,英魂,800
4023008,40,3,1,2,150,201024,中级物理防御之四,英魂,800
4023009,40,3,1,2,150,200924,中级物理攻击之四,英魂,800
4023010,40,3,1,2,184,200824,中级韧性之四,钻石,900
4023011,40,3,1,2,150,200724,中级血量之四,英魂,800
4023012,40,3,1,2,150,200624,中级速度之四,钻石,900
4023013,40,3,1,2,0,200524,中级暴伤之四,钻石,1500
4023014,40,3,1,2,0,200424,中级暴击之四,钻石,900
4023015,40,3,1,2,0,200324,中级闪避之四,钻石,900
4023016,40,3,1,2,183,200224,中级命中之四,钻石,900
4023017,40,3,1,2,183,200124,中级抵抗之四,钻石,900
4023018,40,3,1,2,183,200024,中级格挡之四,钻石,900
4023019,40,3,1,2,0,201534,高级受治疗之四,钻石,5000
4023020,40,3,1,2,0,201334,高级穿透之四,钻石,5000
4023021,40,3,1,2,0,201234,高级法术防御之四,英魂,5000
4023022,40,3,1,2,0,201134,高级法术攻击之四,英魂,5000
4023023,40,3,1,2,0,201034,高级物理防御之四,英魂,5000
4023024,40,3,1,2,0,200934,高级物理攻击之四,英魂,5000
4023025,40,3,1,2,0,200834,高级韧性之四,钻石,5000
4023026,40,3,1,2,0,200734,高级血量之四,英魂,5000
4023027,40,3,1,2,0,200634,高级速度之四,钻石,5000
4023028,40,3,1,2,0,200534,高级暴伤之四,钻石,5000
4023029,40,3,1,2,0,200434,高级暴击之四,钻石,5000
4023030,40,3,1,2,0,200334,高级闪避之四,钻石,5000
4023031,40,3,1,2,0,200234,高级命中之四,钻石,5000
4023032,40,3,1,2,0,200134,高级抵抗之四,钻石,5000
4023033,40,3,1,2,0,200034,高级格挡之四,钻石,5000
4024001,40,4,1,2,408,2006,暴风摄政王碎片,英魂,90
4024002,40,4,1,2,408,2014,霜狼督军碎片,英魂,90
4024003,40,4,1,2,408,2017,基丹碎片,英魂,90
4024004,40,4,1,2,408,2029,守望者碎片,英魂,90
4024005,40,4,1,2,408,2030,刺客碎片,英魂,90
4024006,40,4,1,2,408,2026,山丘之王碎片,英魂,90
4024007,40,4,1,2,408,2005,银白十字军碎片,英魂,90
4024008,40,4,1,2,408,2024,暗矛巨魔碎片,英魂,90
4024009,40,4,1,2,408,2009,大主教碎片,英魂,90
4024010,40,4,1,2,407,2015,天灾首领碎片,英魂,90
4024011,40,4,1,2,407,2021,符文图腾碎片,英魂,90
4024012,40,4,1,2,407,2018,恐惧魔王碎片,英魂,90
4024013,40,4,1,2,407,2023,盘牙女王碎片,英魂,90
4024014,40,4,1,2,50,2104,影牙指挥官碎片,英魂,30
4024015,40,4,1,2,50,2105,血色指挥官碎片,英魂,30
4024016,40,4,1,2,50,2107,大检察官碎片,英魂,30
4024017,40,4,1,2,50,2112,影牙堡主碎片,英魂,30
4024018,40,4,1,2,50,2117,灰葬男爵碎片,英魂,30
4024019,40,4,1,2,50,2122,荆棘谷猎手碎片,英魂,30
4024020,40,4,1,2,50,2128,大范碎片,英魂,30
4024021,40,4,1,2,50,2130,凡妮莎碎片,英魂,30
4024022,40,4,1,2,50,2124,沙顶酋长碎片,英魂,30
4024023,40,4,1,2,50,2109,审讯官碎片,英魂,30
4024024,40,4,1,2,50,2111,巫妖碎片,英魂,30
4024025,40,4,1,2,50,2115,督军碎片,英魂,30
4024026,40,4,1,2,50,2110,奥法师碎片,英魂,30
4024027,40,4,1,2,50,2114,水占师碎片,英魂,30
4024028,40,4,1,2,50,2113,预言者碎片,英魂,30
4024029,40,4,1,2,50,2125,赫洛德碎片,英魂,30
4024030,40,4,1,2,50,2116,加丁碎片,英魂,30
4024031,40,4,1,2,50,2106,大帝碎片,英魂,30
4024032,40,4,1,2,50,2118,巴纳扎尔碎片,英魂,30
4024033,40,4,1,2,50,2120,被诅咒的塞雷布拉斯碎片,英魂,30
4024034,40,4,1,2,50,2127,黑手碎片,英魂,30
4024035,40,4,2,2,281,2006,暴风摄政王碎片,英魂,180
4024036,40,4,2,2,280,2014,霜狼督军碎片,英魂,180
4024037,40,4,2,2,281,2017,基丹碎片,英魂,180
4024038,40,4,2,2,281,2029,守望者碎片,英魂,180
4024039,40,4,2,2,281,2030,刺客碎片,英魂,180
4024040,40,4,2,2,281,2026,山丘之王碎片,英魂,180
4024041,40,4,2,2,281,2005,银白十字军碎片,英魂,180
4024042,40,4,2,2,280,2024,暗矛巨魔碎片,英魂,180
4024043,40,4,2,2,281,2009,大主教碎片,英魂,180
4024044,40,4,2,2,281,2015,天灾首领碎片,英魂,180
4024045,40,4,2,2,281,2021,符文图腾碎片,英魂,180
4024046,40,4,2,2,280,2018,恐惧魔王碎片,英魂,180
4024047,40,4,2,2,281,2023,盘牙女王碎片,英魂,180
4025001,40,5,1,2,952,201513,初级受治疗之三,钻石,100
4025002,40,5,1,2,952,201313,初级穿透之三,钻石,100
4025003,40,5,1,2,715,201213,初级法术防御之三,英魂,100
4025004,40,5,1,2,714,201113,初级法术攻击之三,英魂,100
4025005,40,5,1,2,715,201013,初级物理防御之三,英魂,100
4025006,40,5,1,2,714,200913,初级物理攻击之三,英魂,100
4025007,40,5,1,2,952,200813,初级韧性之三,钻石,100
4025008,40,5,1,2,715,200713,初级血量之三,英魂,100
4025009,40,5,1,2,715,200613,初级速度之三,英魂,100
4025010,40,5,1,2,0,200413,初级暴击之三,钻石,100
4025011,40,5,1,2,0,200313,初级闪避之三,钻石,100
4025012,40,5,1,2,952,200213,初级命中之三,钻石,100
4025013,40,5,1,2,952,200113,初级抵抗之三,钻石,100
4025014,40,5,1,2,952,200013,初级格挡之三,钻石,100
4026001,40,6,1,2,166,42001,宁神花,英魂,10
4026002,40,6,1,2,166,42002,银叶草,英魂,10
4026003,40,6,1,2,166,42003,石南草,英魂,10
4026004,40,6,1,2,166,42004,荆棘藻,英魂,10
4026005,40,6,1,2,535,42011,幽灵菇,英魂,10
4026006,40,6,1,2,535,42012,火焰花,英魂,10
4026007,40,6,1,2,533,42013,野葡萄藤,英魂,10
4026008,40,6,1,2,533,42014,太阳草,英魂,10
4026009,40,6,1,2,533,42015,格罗姆之血,英魂,10
4026010,40,6,2,2,167,42001,宁神花,英魂,20
4026011,40,6,2,2,166,42002,银叶草,英魂,20
4026012,40,6,2,2,166,42003,石南草,英魂,20
4026013,40,6,2,2,166,42004,荆棘藻,英魂,20
4026014,40,6,2,2,535,42011,幽灵菇,英魂,20
4026015,40,6,2,2,535,42012,火焰花,英魂,20
4026016,40,6,2,2,533,42013,野葡萄藤,英魂,20
4026017,40,6,2,2,533,42014,太阳草,英魂,20
4026018,40,6,2,2,533,42015,格罗姆之血,英魂,20
4026019,40,6,3,2,166,42001,宁神花,英魂,30
4026020,40,6,3,2,166,42002,银叶草,英魂,30
4026021,40,6,3,2,166,42003,石南草,英魂,30
4026022,40,6,3,2,166,42004,荆棘藻,英魂,30
4026023,40,6,3,2,535,42011,幽灵菇,英魂,30
4026024,40,6,3,2,535,42012,火焰花,英魂,30
4026025,40,6,3,2,533,42013,野葡萄藤,英魂,30
4026026,40,6,3,2,533,42014,太阳草,英魂,30
4026027,40,6,3,2,533,42015,格罗姆之血,英魂,30
5011001,50,1,1,1,1100,2012,逐日者碎片,英魂,270
5011002,50,1,1,1,1100,2011,克总碎片,英魂,270
5011003,50,1,1,1,1100,2027,牛头人酋长碎片,英魂,270
5011004,50,1,1,1,1100,2020,半神碎片,英魂,270
5011005,50,1,1,1,1100,2025,地狱咆哮碎片,英魂,270
5011006,50,1,1,1,1100,2004,图拉扬碎片,英魂,270
5011007,50,1,1,1,500,2008,先知碎片,英魂,135
5011008,50,1,1,1,500,2010,大法师碎片,英魂,135
5011009,50,1,1,1,500,2013,灰舌死誓者碎片,英魂,135
5011010,50,1,1,1,500,2016,暮光首领碎片,英魂,135
5011011,50,1,1,1,500,2003,血魔碎片,英魂,135
5011012,50,1,1,1,30,2006,暴风摄政王碎片,英魂,90
5011013,50,1,1,1,30,2014,霜狼督军碎片,英魂,90
5011014,50,1,1,1,30,2017,基丹碎片,英魂,90
5011015,50,1,1,1,30,2029,守望者碎片,英魂,90
5011016,50,1,1,1,30,2030,刺客碎片,英魂,90
5011017,50,1,1,1,30,2026,山丘之王碎片,英魂,90
5011018,50,1,1,1,30,2005,银白十字军碎片,英魂,90
5011019,50,1,1,1,30,2024,暗矛巨魔碎片,英魂,90
5011020,50,1,1,1,30,2009,大主教碎片,英魂,90
5011021,50,1,1,1,30,2015,天灾首领碎片,英魂,90
5011022,50,1,1,1,30,2021,符文图腾碎片,英魂,90
5011023,50,1,1,1,30,2018,恐惧魔王碎片,英魂,90
5011024,50,1,1,1,30,2023,盘牙女王碎片,英魂,90
5011025,50,1,2,1,40,2006,暴风摄政王碎片,英魂,180
5011026,50,1,2,1,39,2014,霜狼督军碎片,英魂,180
5011027,50,1,2,1,40,2017,基丹碎片,英魂,180
5011028,50,1,2,1,39,2029,守望者碎片,英魂,180
5011029,50,1,2,1,39,2030,刺客碎片,英魂,180
5011030,50,1,2,1,39,2026,山丘之王碎片,英魂,180
5011031,50,1,2,1,40,2005,银白十字军碎片,英魂,180
5011032,50,1,2,1,39,2024,暗矛巨魔碎片,英魂,180
5011033,50,1,2,1,39,2009,大主教碎片,英魂,180
5011034,50,1,2,1,39,2015,天灾首领碎片,英魂,180
5011035,50,1,2,1,39,2021,符文图腾碎片,英魂,180
5011036,50,1,2,1,39,2018,恐惧魔王碎片,英魂,180
5011037,50,1,2,1,39,2023,盘牙女王碎片,英魂,180
5012001,50,2,1,1,496,100890,乔丹法杖,英魂,1000
5012002,50,2,1,1,496,100900,一闪,英魂,1000
5012003,50,2,1,1,497,100910,法力风暴护腿,英魂,1000
5012004,50,2,1,1,497,100920,狮心头盔,英魂,1000
5012005,50,2,1,1,497,100930,洞察法袍,英魂,1000
5012006,50,2,1,1,497,100940,黑色龙鳞战靴,英魂,1000
5012007,50,2,1,1,2,101180,亮木法杖,钻石,1200
5012008,50,2,1,1,2,101190,斩首者康恩,钻石,1200
5012009,50,2,1,1,2,101200,踏云腿甲,钻石,1200
5012010,50,2,1,1,2,101210,风蛇的拥抱,钻石,1200
5012011,50,2,1,1,2,101220,烈焰之环,钻石,1200
5012012,50,2,1,1,2,101230,闪避之靴,钻石,1200
5012013,50,2,1,1,2,101240,龙之召唤,钻石,1200
5012014,50,2,1,1,1,101410,院长之杖,钻石,2000
5012015,50,2,1,1,1,101420,奥兰纳的拥抱,钻石,2000
5012016,50,2,1,1,1,101430,泰坦护腿,钻石,2000
5012017,50,2,1,1,1,101440,瑞文戴尔之剑,钻石,2000
5012018,50,2,1,1,1,101450,纳尔维之盔,钻石,2000
5012019,50,2,1,1,1,101460,熔岩犬皮靴,钻石,2000
5012020,50,2,1,1,1150,11089,乔丹法杖碎片,英魂,100
5012021,50,2,1,1,1150,11090,一闪碎片,英魂,100
5012022,50,2,1,1,1150,11091,法力风暴护腿碎片,英魂,100
5012023,50,2,1,1,1150,11092,狮心头盔碎片,英魂,100
5012024,50,2,1,1,1150,11093,洞察法袍碎片,英魂,100
5012025,50,2,1,1,1150,11094,黑色龙鳞战靴碎片,英魂,100
5012026,50,2,1,1,10,11118,亮木法杖碎片,钻石,120
5012027,50,2,1,1,10,11119,斩首者康恩碎片,钻石,120
5012028,50,2,1,1,10,11120,踏云腿甲碎片,钻石,120
5012029,50,2,1,1,10,11121,风蛇的拥抱碎片,钻石,120
5012030,50,2,1,1,10,11122,烈焰之环碎片,钻石,120
5012031,50,2,1,1,10,11123,闪避之靴碎片,钻石,120
5012032,50,2,1,1,10,11124,龙之召唤碎片,钻石,120
5012033,50,2,1,1,5,11141,院长之杖碎片,钻石,200
5012034,50,2,1,1,5,11142,奥兰纳的拥抱碎片,钻石,200
5012035,50,2,1,1,5,11143,泰坦护腿碎片,钻石,200
5012036,50,2,1,1,5,11144,瑞文戴尔之剑碎片,钻石,200
5012037,50,2,1,1,5,11145,纳尔维之盔碎片,钻石,200
5012038,50,2,1,1,5,11146,熔岩犬皮靴碎片,钻石,200
5013001,50,3,1,1,4800,40041,初级技能经验书,英魂,100
5013002,50,3,1,1,2400,40042,中级技能经验书,钻石,400
5013003,50,3,1,1,800,40043,高级技能经验书,钻石,800
5013004,50,3,1,1,183,201524,中级受治疗之四,钻石,900
5013005,50,3,1,1,184,201324,中级穿透之四,钻石,900
5013006,50,3,1,1,150,201224,中级法术防御之四,英魂,800
5013007,50,3,1,1,150,201124,中级法术攻击之四,英魂,800
5013008,50,3,1,1,150,201024,中级物理防御之四,英魂,800
5013009,50,3,1,1,150,200924,中级物理攻击之四,英魂,800
5013010,50,3,1,1,184,200824,中级韧性之四,钻石,900
5013011,50,3,1,1,150,200724,中级血量之四,英魂,800
5013012,50,3,1,1,150,200624,中级速度之四,钻石,900
5013013,50,3,1,1,0,200524,中级暴伤之四,钻石,1500
5013014,50,3,1,1,0,200424,中级暴击之四,钻石,900
5013015,50,3,1,1,0,200324,中级闪避之四,钻石,900
5013016,50,3,1,1,183,200224,中级命中之四,钻石,900
5013017,50,3,1,1,183,200124,中级抵抗之四,钻石,900
5013018,50,3,1,1,183,200024,中级格挡之四,钻石,900
5013019,50,3,1,1,0,201534,高级受治疗之四,钻石,5000
5013020,50,3,1,1,0,201334,高级穿透之四,钻石,5000
5013021,50,3,1,1,0,201234,高级法术防御之四,英魂,5000
5013022,50,3,1,1,0,201134,高级法术攻击之四,英魂,5000
5013023,50,3,1,1,0,201034,高级物理防御之四,英魂,5000
5013024,50,3,1,1,0,200934,高级物理攻击之四,英魂,5000
5013025,50,3,1,1,0,200834,高级韧性之四,钻石,5000
5013026,50,3,1,1,0,200734,高级血量之四,英魂,5000
5013027,50,3,1,1,0,200634,高级速度之四,钻石,5000
5013028,50,3,1,1,0,200534,高级暴伤之四,钻石,5000
5013029,50,3,1,1,0,200434,高级暴击之四,钻石,5000
5013030,50,3,1,1,0,200334,高级闪避之四,钻石,5000
5013031,50,3,1,1,0,200234,高级命中之四,钻石,5000
5013032,50,3,1,1,0,200134,高级抵抗之四,钻石,5000
5013033,50,3,1,1,0,200034,高级格挡之四,钻石,5000
5014001,50,4,1,1,408,2006,暴风摄政王碎片,英魂,90
5014002,50,4,1,1,408,2014,霜狼督军碎片,英魂,90
5014003,50,4,1,1,408,2017,基丹碎片,英魂,90
5014004,50,4,1,1,408,2029,守望者碎片,英魂,90
5014005,50,4,1,1,408,2030,刺客碎片,英魂,90
5014006,50,4,1,1,408,2026,山丘之王碎片,英魂,90
5014007,50,4,1,1,408,2005,银白十字军碎片,英魂,90
5014008,50,4,1,1,408,2024,暗矛巨魔碎片,英魂,90
5014009,50,4,1,1,408,2009,大主教碎片,英魂,90
5014010,50,4,1,1,407,2015,天灾首领碎片,英魂,90
5014011,50,4,1,1,407,2021,符文图腾碎片,英魂,90
5014012,50,4,1,1,407,2018,恐惧魔王碎片,英魂,90
5014013,50,4,1,1,407,2023,盘牙女王碎片,英魂,90
5014014,50,4,1,1,50,2104,影牙指挥官碎片,英魂,30
5014015,50,4,1,1,50,2105,血色指挥官碎片,英魂,30
5014016,50,4,1,1,50,2107,大检察官碎片,英魂,30
5014017,50,4,1,1,50,2112,影牙堡主碎片,英魂,30
5014018,50,4,1,1,50,2117,灰葬男爵碎片,英魂,30
5014019,50,4,1,1,50,2122,荆棘谷猎手碎片,英魂,30
5014020,50,4,1,1,50,2128,大范碎片,英魂,30
5014021,50,4,1,1,50,2130,凡妮莎碎片,英魂,30
5014022,50,4,1,1,50,2124,沙顶酋长碎片,英魂,30
5014023,50,4,1,1,50,2109,审讯官碎片,英魂,30
5014024,50,4,1,1,50,2111,巫妖碎片,英魂,30
5014025,50,4,1,1,50,2115,督军碎片,英魂,30
5014026,50,4,1,1,50,2110,奥法师碎片,英魂,30
5014027,50,4,1,1,50,2114,水占师碎片,英魂,30
5014028,50,4,1,1,50,2113,预言者碎片,英魂,30
5014029,50,4,1,1,50,2125,赫洛德碎片,英魂,30
5014030,50,4,1,1,50,2116,加丁碎片,英魂,30
5014031,50,4,1,1,50,2106,大帝碎片,英魂,30
5014032,50,4,1,1,50,2118,巴纳扎尔碎片,英魂,30
5014033,50,4,1,1,50,2120,被诅咒的塞雷布拉斯碎片,英魂,30
5014034,50,4,1,1,50,2127,黑手碎片,英魂,30
5014035,50,4,2,1,281,2006,暴风摄政王碎片,英魂,180
5014036,50,4,2,1,280,2014,霜狼督军碎片,英魂,180
5014037,50,4,2,1,281,2017,基丹碎片,英魂,180
5014038,50,4,2,1,281,2029,守望者碎片,英魂,180
5014039,50,4,2,1,281,2030,刺客碎片,英魂,180
5014040,50,4,2,1,281,2026,山丘之王碎片,英魂,180
5014041,50,4,2,1,281,2005,银白十字军碎片,英魂,180
5014042,50,4,2,1,280,2024,暗矛巨魔碎片,英魂,180
5014043,50,4,2,1,281,2009,大主教碎片,英魂,180
5014044,50,4,2,1,281,2015,天灾首领碎片,英魂,180
5014045,50,4,2,1,281,2021,符文图腾碎片,英魂,180
5014046,50,4,2,1,280,2018,恐惧魔王碎片,英魂,180
5014047,50,4,2,1,281,2023,盘牙女王碎片,英魂,180
5015001,50,5,1,1,952,201513,初级受治疗之三,钻石,100
5015002,50,5,1,1,952,201313,初级穿透之三,钻石,100
5015003,50,5,1,1,715,201213,初级法术防御之三,英魂,100
5015004,50,5,1,1,714,201113,初级法术攻击之三,英魂,100
5015005,50,5,1,1,715,201013,初级物理防御之三,英魂,100
5015006,50,5,1,1,714,200913,初级物理攻击之三,英魂,100
5015007,50,5,1,1,952,200813,初级韧性之三,钻石,100
5015008,50,5,1,1,715,200713,初级血量之三,英魂,100
5015009,50,5,1,1,715,200613,初级速度之三,英魂,100
5015010,50,5,1,1,0,200413,初级暴击之三,钻石,100
5015011,50,5,1,1,0,200313,初级闪避之三,钻石,100
5015012,50,5,1,1,952,200213,初级命中之三,钻石,100
5015013,50,5,1,1,952,200113,初级抵抗之三,钻石,100
5015014,50,5,1,1,952,200013,初级格挡之三,钻石,100
5016001,50,6,1,1,166,42001,宁神花,英魂,10
5016002,50,6,1,1,166,42002,银叶草,英魂,10
5016003,50,6,1,1,166,42003,石南草,英魂,10
5016004,50,6,1,1,166,42004,荆棘藻,英魂,10
5016005,50,6,1,1,535,42011,幽灵菇,英魂,10
5016006,50,6,1,1,535,42012,火焰花,英魂,10
5016007,50,6,1,1,533,42013,野葡萄藤,英魂,10
5016008,50,6,1,1,533,42014,太阳草,英魂,10
5016009,50,6,1,1,533,42015,格罗姆之血,英魂,10
5016010,50,6,2,1,167,42001,宁神花,英魂,20
5016011,50,6,2,1,166,42002,银叶草,英魂,20
5016012,50,6,2,1,166,42003,石南草,英魂,20
5016013,50,6,2,1,166,42004,荆棘藻,英魂,20
5016014,50,6,2,1,535,42011,幽灵菇,英魂,20
5016015,50,6,2,1,535,42012,火焰花,英魂,20
5016016,50,6,2,1,533,42013,野葡萄藤,英魂,20
5016017,50,6,2,1,533,42014,太阳草,英魂,20
5016018,50,6,2,1,533,42015,格罗姆之血,英魂,20
5016019,50,6,3,1,166,42001,宁神花,英魂,30
5016020,50,6,3,1,166,42002,银叶草,英魂,30
5016021,50,6,3,1,166,42003,石南草,英魂,30
5016022,50,6,3,1,166,42004,荆棘藻,英魂,30
5016023,50,6,3,1,535,42011,幽灵菇,英魂,30
5016024,50,6,3,1,535,42012,火焰花,英魂,30
5016025,50,6,3,1,533,42013,野葡萄藤,英魂,30
5016026,50,6,3,1,533,42014,太阳草,英魂,30
5016027,50,6,3,1,533,42015,格罗姆之血,英魂,30
5021001,50,1,1,2,1100,2012,逐日者碎片,英魂,270
5021002,50,1,1,2,1100,2011,克总碎片,英魂,270
5021003,50,1,1,2,1100,2027,牛头人酋长碎片,英魂,270
5021004,50,1,1,2,1100,2020,半神碎片,英魂,270
5021005,50,1,1,2,1100,2025,地狱咆哮碎片,英魂,270
5021006,50,1,1,2,1100,2004,图拉扬碎片,英魂,270
5021007,50,1,1,2,500,2008,先知碎片,英魂,135
5021008,50,1,1,2,500,2010,大法师碎片,英魂,135
5021009,50,1,1,2,500,2013,灰舌死誓者碎片,英魂,135
5021010,50,1,1,2,500,2016,暮光首领碎片,英魂,135
5021011,50,1,1,2,500,2003,血魔碎片,英魂,135
5021012,50,1,1,2,30,2006,暴风摄政王碎片,英魂,90
5021013,50,1,1,2,30,2014,霜狼督军碎片,英魂,90
5021014,50,1,1,2,30,2017,基丹碎片,英魂,90
5021015,50,1,1,2,30,2029,守望者碎片,英魂,90
5021016,50,1,1,2,30,2030,刺客碎片,英魂,90
5021017,50,1,1,2,30,2026,山丘之王碎片,英魂,90
5021018,50,1,1,2,30,2005,银白十字军碎片,英魂,90
5021019,50,1,1,2,30,2024,暗矛巨魔碎片,英魂,90
5021020,50,1,1,2,30,2009,大主教碎片,英魂,90
5021021,50,1,1,2,30,2015,天灾首领碎片,英魂,90
5021022,50,1,1,2,30,2021,符文图腾碎片,英魂,90
5021023,50,1,1,2,30,2018,恐惧魔王碎片,英魂,90
5021024,50,1,1,2,30,2023,盘牙女王碎片,英魂,90
5021025,50,1,2,2,40,2006,暴风摄政王碎片,英魂,180
5021026,50,1,2,2,39,2014,霜狼督军碎片,英魂,180
5021027,50,1,2,2,40,2017,基丹碎片,英魂,180
5021028,50,1,2,2,39,2029,守望者碎片,英魂,180
5021029,50,1,2,2,39,2030,刺客碎片,英魂,180
5021030,50,1,2,2,39,2026,山丘之王碎片,英魂,180
5021031,50,1,2,2,40,2005,银白十字军碎片,英魂,180
5021032,50,1,2,2,39,2024,暗矛巨魔碎片,英魂,180
5021033,50,1,2,2,39,2009,大主教碎片,英魂,180
5021034,50,1,2,2,39,2015,天灾首领碎片,英魂,180
5021035,50,1,2,2,39,2021,符文图腾碎片,英魂,180
5021036,50,1,2,2,39,2018,恐惧魔王碎片,英魂,180
5021037,50,1,2,2,39,2023,盘牙女王碎片,英魂,180
5022001,50,2,1,2,496,100890,乔丹法杖,英魂,1000
5022002,50,2,1,2,496,100900,一闪,英魂,1000
5022003,50,2,1,2,497,100910,法力风暴护腿,英魂,1000
5022004,50,2,1,2,497,100920,狮心头盔,英魂,1000
5022005,50,2,1,2,497,100930,洞察法袍,英魂,1000
5022006,50,2,1,2,497,100940,黑色龙鳞战靴,英魂,1000
5022007,50,2,1,2,2,101180,亮木法杖,钻石,1200
5022008,50,2,1,2,2,101190,斩首者康恩,钻石,1200
5022009,50,2,1,2,2,101200,踏云腿甲,钻石,1200
5022010,50,2,1,2,2,101210,风蛇的拥抱,钻石,1200
5022011,50,2,1,2,2,101220,烈焰之环,钻石,1200
5022012,50,2,1,2,2,101230,闪避之靴,钻石,1200
5022013,50,2,1,2,2,101240,龙之召唤,钻石,1200
5022014,50,2,1,2,1,101410,院长之杖,钻石,2000
5022015,50,2,1,2,1,101420,奥兰纳的拥抱,钻石,2000
5022016,50,2,1,2,1,101430,泰坦护腿,钻石,2000
5022017,50,2,1,2,1,101440,瑞文戴尔之剑,钻石,2000
5022018,50,2,1,2,1,101450,纳尔维之盔,钻石,2000
5022019,50,2,1,2,1,101460,熔岩犬皮靴,钻石,2000
5022020,50,2,1,2,1150,11089,乔丹法杖碎片,英魂,100
5022021,50,2,1,2,1150,11090,一闪碎片,英魂,100
5022022,50,2,1,2,1150,11091,法力风暴护腿碎片,英魂,100
5022023,50,2,1,2,1150,11092,狮心头盔碎片,英魂,100
5022024,50,2,1,2,1150,11093,洞察法袍碎片,英魂,100
5022025,50,2,1,2,1150,11094,黑色龙鳞战靴碎片,英魂,100
5022026,50,2,1,2,10,11118,亮木法杖碎片,钻石,120
5022027,50,2,1,2,10,11119,斩首者康恩碎片,钻石,120
