Table:CsvPSkillInfo,,,,,,,,,,,,,,,
tid,name:s,lv_exp,total_exp,attr:AttrType,attr_p,attr_v,color:ItemColor,icon:s,upgradeCostMoney,upgradeCostBookTID:a,upgradeCostBookCount:a,decomposeCostDiamond,decomposeGainItemTID:a,decomposeGainItemCount:a,desc:s
7102,初级速度,20,12,速度,65,6,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,","1,",速度+0.65%
7103,初级速度,30,32,速度,80,7,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,","1,",速度+0.8%
7104,初级速度,40,62,速度,95,8,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,","1,",速度+0.95%
7105,初级速度,50,102,速度,112,9,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,","1,1,",速度+1.12%
7106,初级速度,62,152,速度,130,10,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40041,","1,1,",速度+1.3%
7107,初级速度,75,214,速度,147,11,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40041,","1,2,",速度+1.47%
7108,初级速度,87,289,速度,165,12,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40041,","1,2,",速度+1.65%
7109,初级速度,100,376,速度,182,13,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40041,","1,3,",速度+1.82%
7110,初级速度,112,476,速度,200,14,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40041,","1,4,",速度+2%
7111,初级速度,127,588,速度,225,15,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40041,","1,1,",速度+2.25%
7112,初级速度,142,715,速度,250,16,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40042,","1,1,2,",速度+2.5%
7113,初级速度,157,857,速度,275,17,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40042,40041,","1,1,3,",速度+2.75%
7114,初级速度,172,1014,速度,300,18,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40042,40041,","1,1,",速度+3%
7115,初级速度,187,1186,速度,325,19,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40042,40041,","1,1,1,",速度+3.25%
7116,初级速度,205,1373,速度,350,20,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,","1,1,3,",速度+3.5%
7117,初级速度,222,1578,速度,375,21,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40041,","1,1,1,",速度+3.75%
7118,初级速度,240,1800,速度,400,22,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40041,","1,1,1,3,",速度+4%
7119,初级速度,257,2040,速度,425,23,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40042,40041,","1,2,",速度+4.25%
7120,初级速度,275,2297,速度,450,24,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40042,40041,","1,2,2,",速度+4.5%
7121,初级速度,295,2572,速度,480,25,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,","1,2,1,",速度+4.8%
7122,初级速度,315,2867,速度,510,26,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40041,","1,2,1,3,",速度+5.1%
7123,初级速度,335,3182,速度,540,27,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40042,","1,3,1,",速度+5.4%
7124,初级速度,355,3517,速度,570,28,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40042,40041,","1,3,1,",速度+5.7%
7125,初级速度,375,3872,速度,600,29,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,","1,3,1,3,",速度+6%
7126,初级速度,397,4247,速度,630,30,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40041,","1,4,2,",速度+6.3%
7127,初级速度,420,4644,速度,660,31,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40042,40041,","1,4,1,1,",速度+6.6%
7128,初级速度,442,5064,速度,690,32,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,","1,5,",速度+6.9%
7129,初级速度,465,5506,速度,720,33,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40041,","1,5,1,",速度+7.2%
7130,初级速度,487,5971,速度,750,34,绿,Icon/20061sudu_lv_64,100000,20062,1,100,"20061,40043,40042,40041,","1,5,1,4,",速度+7.5%
7201,中级速度,25,-1,速度,100,10,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,","1,1,",速度+1%
7202,中级速度,40,25,速度,130,11,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,","1,1,",速度+1.3%
7203,中级速度,60,65,速度,160,12,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,","1,1,",速度+1.6%
7204,中级速度,80,125,速度,190,13,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40041,","1,1,1,",速度+1.9%
7205,中级速度,100,205,速度,225,14,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40041,","1,1,2,",速度+2.25%
7206,中级速度,125,305,速度,260,15,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40041,","1,1,3,",速度+2.6%
7207,中级速度,150,430,速度,295,16,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40041,","1,1,4,",速度+2.95%
7208,中级速度,175,580,速度,330,17,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40041,","1,1,1,",速度+3.3%
7209,中级速度,200,755,速度,365,18,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40042,40041,","1,1,1,2,",速度+3.65%
7210,中级速度,225,955,速度,400,19,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40042,40041,","1,1,1,4,",速度+4%
7211,中级速度,255,1180,速度,450,20,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40042,40041,","1,1,1,1,",速度+4.5%
7212,中级速度,285,1435,速度,500,21,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40041,","1,1,1,4,",速度+5%
7213,中级速度,315,1720,速度,550,22,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40041,","1,1,1,1,2,",速度+5.5%
7214,中级速度,345,2035,速度,600,23,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40042,40041,","1,1,2,",速度+6%
7215,中级速度,375,2380,速度,650,24,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40042,40041,","1,1,2,3,",速度+6.5%
7216,中级速度,410,2755,速度,700,25,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40041,","1,1,2,1,2,",速度+7%
7217,中级速度,445,3165,速度,750,26,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40042,","1,1,3,1,",速度+7.5%
7218,中级速度,480,3610,速度,800,27,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40042,40041,","1,1,3,1,1,",速度+8%
7219,中级速度,515,4090,速度,850,28,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40041,","1,1,4,",速度+8.5%
7220,中级速度,550,4605,速度,900,29,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40042,40041,","1,1,4,1,1,",速度+9%
7221,中级速度,590,5155,速度,960,30,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40041,","1,1,5,1,",速度+9.6%
7222,中级速度,630,5745,速度,1020,31,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40042,","1,1,5,1,2,",速度+10.2%
7223,中级速度,670,6375,速度,1080,32,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40041,","1,1,6,3,",速度+10.8%
7224,中级速度,710,7045,速度,1140,33,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40042,40041,","1,1,7,",速度+11.4%
7225,中级速度,750,7755,速度,1200,34,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40041,","1,1,7,1,2,",速度+12%
7226,中级速度,795,8505,速度,1260,35,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40042,40041,","1,1,8,1,",速度+12.6%
7227,中级速度,840,9300,速度,1320,36,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40041,","1,1,9,3,",速度+13.2%
7228,中级速度,885,10140,速度,1380,37,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40041,","1,1,10,1,",速度+13.8%
7229,中级速度,930,11025,速度,1440,38,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40042,40041,","1,1,11,",速度+14.4%
7230,中级速度,975,11955,速度,1500,39,蓝,Icon/20062sudu_lan_64,300000,20063,1,200,"20062,20061,40043,40042,","1,1,11,1,4,",速度+15%
7301,高级速度,50,-1,速度,200,15,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,","1,1,1,",速度+2%
7302,高级速度,80,50,速度,260,16,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,","1,1,1,",速度+2.6%
7303,高级速度,120,130,速度,320,17,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40041,","1,1,1,1,",速度+3.2%
7304,高级速度,160,250,速度,380,18,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40041,","1,1,1,2,",速度+3.8%
7305,高级速度,200,410,速度,450,19,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40041,","1,1,1,4,",速度+4.5%
7306,高级速度,250,610,速度,520,20,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40041,","1,1,1,1,1,",速度+5.2%
7307,高级速度,300,860,速度,590,21,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40042,40041,","1,1,1,1,3,",速度+5.9%
7308,高级速度,350,1160,速度,660,22,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40042,40041,","1,1,1,1,1,",速度+6.6%
7309,高级速度,400,1510,速度,730,23,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,1,1,",速度+7.3%
7310,高级速度,450,1910,速度,800,24,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40042,","1,1,1,1,1,4,",速度+8%
7311,高级速度,510,2360,速度,900,25,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40042,40041,","1,1,1,2,3,",速度+9%
7312,高级速度,570,2870,速度,1000,26,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,2,1,3,",速度+10%
7313,高级速度,630,3440,速度,1100,27,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40042,40041,","1,1,1,3,4,",速度+11%
7314,高级速度,690,4070,速度,1200,28,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,4,",速度+12%
7315,高级速度,750,4760,速度,1300,29,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40042,40041,","1,1,1,4,1,2,",速度+13%
7316,高级速度,820,5510,速度,1400,30,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,5,1,",速度+14%
7317,高级速度,890,6330,速度,1500,31,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,","1,1,1,6,3,",速度+15%
7318,高级速度,960,7220,速度,1600,32,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40042,40041,","1,1,1,7,2,",速度+16%
7319,高级速度,1030,8180,速度,1700,33,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40042,","1,1,1,8,1,",速度+17%
7320,高级速度,1100,9210,速度,1800,34,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,9,2,",速度+18%
7321,高级速度,1180,10310,速度,1920,35,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,10,3,",速度+19.2%
7322,高级速度,1260,11490,速度,2040,36,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,11,4,",速度+20.4%
7323,高级速度,1340,12750,速度,2160,37,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,12,1,2,",速度+21.6%
7324,高级速度,1420,14090,速度,2280,38,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,14,",速度+22.8%
7325,高级速度,1500,15510,速度,2400,39,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,15,1,",速度+24%
7326,高级速度,1590,17010,速度,2520,40,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40042,40041,","1,1,1,17,",速度+25.2%
7327,高级速度,1680,18600,速度,2640,41,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40042,40041,","1,1,1,18,1,1,",速度+26.4%
7328,高级速度,1770,20280,速度,2760,42,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,20,2,",速度+27.6%
7329,高级速度,1860,22050,速度,2880,43,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40042,40041,","1,1,1,22,",速度+28.8%
7330,高级速度,1950,23910,速度,3000,44,紫,Icon/20063sudu_zi_64,500000,20064,1,300,"20063,20062,20061,40043,40041,","1,1,1,23,1,4,",速度+30%
#血量,,,,,,,,,,,,,,,
8101,初级血量,9,-1,血量,50,30,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,","1,",血量+0.5%
8102,初级血量,16,9,血量,65,36,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,","1,",血量+0.65%
8103,初级血量,24,25,血量,80,42,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,","1,",血量+0.8%
8104,初级血量,32,49,血量,95,48,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,","1,",血量+0.95%
8105,初级血量,40,81,血量,112,54,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,","1,",血量+1.12%
8106,初级血量,49,121,血量,130,60,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40041,","1,1,",血量+1.3%
8107,初级血量,60,170,血量,147,66,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40041,","1,1,",血量+1.47%
8108,初级血量,69,230,血量,165,72,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40041,","1,2,",血量+1.65%
8109,初级血量,80,299,血量,182,78,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40041,","1,2,",血量+1.82%
8110,初级血量,89,379,血量,200,84,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40041,","1,3,",血量+2%
8111,初级血量,101,468,血量,225,90,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40041,","1,4,",血量+2.25%
8112,初级血量,113,569,血量,250,96,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40042,","1,1,",血量+2.5%
8113,初级血量,125,682,血量,275,102,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40042,40041,","1,1,1,",血量+2.75%
8114,初级血量,137,807,血量,300,108,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40042,40041,","1,1,3,",血量+3%
8115,初级血量,149,944,血量,325,114,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40042,40041,","1,1,4,",血量+3.25%
8116,初级血量,164,1093,血量,350,120,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,","1,1,",血量+3.5%
8117,初级血量,177,1257,血量,375,126,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40041,","1,1,2,",血量+3.75%
8118,初级血量,192,1434,血量,400,132,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40041,","1,1,4,",血量+4%
8119,初级血量,205,1626,血量,425,138,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40042,40041,","1,1,1,1,",血量+4.25%
8120,初级血量,220,1831,血量,450,144,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40042,40041,","1,1,1,3,",血量+4.5%
8121,初级血量,236,2051,血量,480,150,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,","1,2,",血量+4.8%
8122,初级血量,252,2287,血量,510,156,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40041,","1,2,2,",血量+5.1%
8123,初级血量,268,2539,血量,540,162,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40042,","1,2,1,",血量+5.4%
8124,初级血量,284,2807,血量,570,168,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40042,40041,","1,2,1,3,",血量+5.7%
8125,初级血量,300,3091,血量,600,174,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,","1,3,",血量+6%
8126,初级血量,317,3391,血量,630,180,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40041,","1,3,3,",血量+6.3%
8127,初级血量,336,3708,血量,660,186,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40042,40041,","1,3,1,2,",血量+6.6%
8128,初级血量,353,4044,血量,690,192,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,","1,4,",血量+6.9%
8129,初级血量,372,4397,血量,720,198,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40041,","1,4,3,",血量+7.2%
8130,初级血量,389,4769,血量,750,204,绿,Icon/20071xueliang_lv_64,100000,20072,1,100,"20071,40043,40042,40041,","1,4,1,2,",血量+7.5%
8201,中级血量,20,-1,血量,100,60,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,","1,1,",血量+1%
8202,中级血量,32,20,血量,130,66,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,","1,1,",血量+1.3%
8203,中级血量,48,52,血量,160,72,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,","1,1,",血量+1.6%
8204,中级血量,64,100,血量,190,78,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40041,","1,1,1,",血量+1.9%
8205,中级血量,80,164,血量,225,84,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40041,","1,1,1,",血量+2.25%
8206,中级血量,100,244,血量,260,90,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40041,","1,1,2,",血量+2.6%
8207,中级血量,120,344,血量,295,96,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40041,","1,1,3,",血量+2.95%
8208,中级血量,140,464,血量,330,102,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40041,","1,1,4,",血量+3.3%
8209,中级血量,160,604,血量,365,108,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40042,40041,","1,1,1,1,",血量+3.65%
8210,中级血量,180,764,血量,400,114,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40042,40041,","1,1,1,2,",血量+4%
8211,中级血量,204,944,血量,450,120,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40042,40041,","1,1,1,4,",血量+4.5%
8212,中级血量,228,1148,血量,500,126,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40041,","1,1,1,1,",血量+5%
8213,中级血量,252,1376,血量,550,132,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40041,","1,1,1,3,",血量+5.5%
8214,中级血量,276,1628,血量,600,138,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40042,40041,","1,1,1,1,1,",血量+6%
8215,中级血量,300,1904,血量,650,144,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40042,40041,","1,1,1,1,4,",血量+6.5%
8216,中级血量,328,2204,血量,700,150,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40041,","1,1,2,2,",血量+7%
8217,中级血量,356,2532,血量,750,156,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40042,","1,1,2,1,",血量+7.5%
8218,中级血量,384,2888,血量,800,162,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40042,40041,","1,1,2,1,3,",血量+8%
8219,中级血量,412,3272,血量,850,168,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40041,","1,1,3,2,",血量+8.5%
8220,中级血量,440,3684,血量,900,174,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40042,40041,","1,1,3,1,1,",血量+9%
8221,中级血量,472,4124,血量,960,180,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40041,","1,1,4,1,",血量+9.6%
8222,中级血量,504,4596,血量,1020,186,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40042,","1,1,4,1,",血量+10.2%
8223,中级血量,536,5100,血量,1080,192,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40041,","1,1,5,1,",血量+10.8%
8224,中级血量,568,5636,血量,1140,198,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40042,40041,","1,1,5,1,1,",血量+11.4%
8225,中级血量,600,6204,血量,1200,204,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40041,","1,1,6,2,",血量+12%
8226,中级血量,636,6804,血量,1260,210,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40042,40041,","1,1,6,1,3,",血量+12.6%
8227,中级血量,672,7440,血量,1320,216,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40041,","1,1,7,4,",血量+13.2%
8228,中级血量,708,8112,血量,1380,222,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40041,","1,1,8,1,",血量+13.8%
8229,中级血量,744,8820,血量,1440,228,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40042,40041,","1,1,8,1,3,",血量+14.4%
8230,中级血量,780,9564,血量,1500,234,蓝,Icon/20072xueliang_lan_64,300000,20073,1,200,"20072,20071,40043,40042,","1,1,9,1,",血量+15%
8301,高级血量,40,-1,血量,200,90,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,","1,1,1,",血量+2%
8302,高级血量,64,40,血量,260,96,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,","1,1,1,",血量+2.6%
8303,高级血量,96,104,血量,320,102,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40041,","1,1,1,1,",血量+3.2%
8304,高级血量,128,200,血量,380,108,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40041,","1,1,1,2,",血量+3.8%
8305,高级血量,160,328,血量,450,114,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40041,","1,1,1,3,",血量+4.5%
8306,高级血量,200,488,血量,520,120,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40041,","1,1,1,4,",血量+5.2%
8307,高级血量,240,688,血量,590,126,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40042,40041,","1,1,1,1,1,",血量+5.9%
8308,高级血量,280,928,血量,660,132,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40042,40041,","1,1,1,1,4,",血量+6.6%
8309,高级血量,320,1208,血量,730,138,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40043,40041,","1,1,1,1,2,",血量+7.3%
8310,高级血量,360,1528,血量,800,144,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40043,40042,","1,1,1,1,1,",血量+8%
8311,高级血量,408,1888,血量,900,150,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40043,40042,40041,","1,1,1,1,1,3,",血量+9%
8312,高级血量,456,2296,血量,1000,156,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40043,40041,","1,1,1,2,2,",血量+10%
8313,高级血量,504,2752,血量,1100,162,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40043,40042,40041,","1,1,1,2,1,2,",血量+11%
8314,高级血量,552,3256,血量,1200,168,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40043,40041,","1,1,1,3,2,",血量+12%
8315,高级血量,600,3808,血量,1300,174,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40043,40042,40041,","1,1,1,3,1,3,",血量+13%
8316,高级血量,656,4408,血量,1400,180,紫,Icon/20073xueliang_zi_64,500000,20074,1,300,"20073,20072,20071,40043,40041,","1,1,1,4,4,",血量+14%
