Table:CsvItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tid,name:s,type:ItemType,max_num,desc:s,icon_path:s,icon_path_s:s,is_sell:b,sell_price,display_color:ItemColor,para1,para2,para3,sort_order,need_level,is_use:b,equip_type:EquipType,equip_limited_lv,equip_main_attr0:AttrType,equip_standard_value0,equip_inc_value0,equip_main_attr1:AttrType,equip_standard_value1,equip_inc_value1,equip_side_attr:AttrType,can_upgrade:b,occupation_type:OccupationType,addAttr1,Probability1,addAttr2,Probability2,punch_cost_id:a,punch_cost_num:a,punch_num,equip_grade,extraction_cost,appriasal_cost
#,石化蜥蜴皮裤,装备,1,石化蜥蜴皮裤,Icon/shihuaxiyipiku,,1,3500,蓝,,,,0,1,1,裤子,1,血量,1140,14,,,,,1,全部,1005301,4500,1005302,5500,40051,1,2,,,
#,铠甲,装备,1,铠甲,Icon/10003,,1,3500,蓝,,,,0,1,1,铠甲,1,物理防御,1194,4,,,,,1,全部,1005401,4500,1005402,5500,40051,1,2,,,
#,头盔,装备,1,头盔,Icon/10001,,1,3500,蓝,,,,0,1,1,头盔,1,法术防御,995,4,,,,,1,全部,1005501,4500,1005502,5500,40051,1,2,,,
#,迅捷长靴,装备,1,迅捷长靴,Icon/xunjiechangxue,,1,3500,蓝,,,,0,1,1,鞋子,1,速度,2010,3,,,,,1,全部,1005601,4500,1005602,5500,40051,1,2,,,
#,破坏者,装备,1,破坏者,Icon/pohuaizhe,,1,4000,蓝,,,,0,1,1,武器,1,物理攻击,1920,8,,,,,1,物理,1006101,3200,1006102,6800,40051,1,2,,,
#,幻影法杖,装备,1,幻影法杖,Icon/10004,,1,4000,蓝,,,,0,1,1,武器,1,法术攻击,4020,8,,,,,1,法术,1006201,3200,1006202,6800,40051,1,2,,,
#,护腿,装备,1,护腿,Icon/10006yuyanfapao,,1,4000,蓝,,,,0,1,1,裤子,1,血量,1206,16,,,,,1,全部,1006301,3200,1006302,6800,40051,1,2,,,
#,铠甲,装备,1,铠甲,Icon/10002,,1,4000,蓝,,,,0,1,1,铠甲,1,物理防御,1206,4,,,,,1,全部,1006401,3200,1006402,6800,40051,1,2,,,
#,主教之冠,装备,1,主教之冠,Icon/zhujiaozhiguan,,1,4000,蓝,,,,0,1,1,头盔,1,法术防御,1005,4,,,,,1,全部,1006501,3200,1006502,6800,40051,1,2,,,
#,血色十字军战靴,装备,1,血色十字战靴,Icon/xueseshizijunzhanxue,,1,4000,蓝,,,,0,1,1,鞋子,1,速度,2160,4,,,,,1,全部,1006601,3200,1006602,6800,40051,1,2,,,
#,尸体制造者,装备,1,尸体制造者,Icon/shitizhizaozhe,,1,4500,蓝,,,,0,1,1,武器,1,物理攻击,1080,8,,,,,1,物理,1007101,3000,1007102,7000,40051,1,2,,,
#,法杖,装备,1,法杖,Icon/10004qifu,,1,4500,蓝,,,,0,1,1,武器,1,法术攻击,4320,8,,,,,1,法术,1007201,3000,1007202,7000,40051,1,2,,,
#,野兽护腿,装备,1,野兽护腿,Icon/yeshouhutui,,1,4500,蓝,,,,0,1,1,裤子,1,血量,1296,16,,,,,1,全部,1007301,3000,1007302,7000,40051,1,2,,,
#,巫妖法袍,装备,1,巫妖法袍,Icon/wuyaofapao,,1,4500,蓝,,,,0,1,1,铠甲,1,物理防御,1296,4,,,,,1,全部,1007401,3000,1007402,7000,40051,1,2,,,
#,冰铁之盔,装备,1,冰铁之盔,Icon/bingtiezhikui,,1,4500,蓝,,,,0,1,1,头盔,1,法术防御,1296,4,,,,,1,全部,1007501,3000,1007502,7000,40051,1,2,,,
#,之靴,装备,1,之靴,Icon/10003,,1,4500,蓝,,,,0,1,1,鞋子,1,速度,4320,4,,,,,1,全部,1007601,3000,1007602,7000,40051,1,2,,,
#,瑞文戴尔之剑,装备,1,瑞文戴尔之剑,Icon/ruiwendaierzhijian,,1,5000,紫,,,,0,1,1,武器,1,物理攻击,2160,8,,,,,1,物理,1008101,2800,1008102,7200,40051,1,2,,,
#,乔丹法杖,装备,1,乔丹法杖,Icon/qiaodanfazhang,,1,5000,紫,,,,0,1,1,武器,1,法术攻击,2490,8,,,,,1,法术,1008201,2800,1008202,7200,40051,1,2,,,
#,踏云腿甲,装备,1,踏云腿甲,Icon/tayuntuijia,,1,5000,紫,,,,0,1,1,裤子,1,血量,2490,16,,,,,1,全部,1008301,2800,1008302,7200,40051,1,2,,,
#,奥兰娜的拥抱,装备,1,奥兰娜的拥抱,Icon/aolannadeyongbao,,1,5000,紫,,,,0,1,1,铠甲,1,物理防御,4980,4,,,,,1,全部,1008401,2800,1008402,7200,40051,1,2,,,
#,烈焰之环,装备,1,烈焰之环,Icon/huimiewangguan,,1,5000,紫,,,,0,1,1,头盔,1,法术防御,1494,4,,,,,1,全部,1008501,2800,1008502,7200,40051,1,2,,,
#,闪避之靴,装备,1,闪避之靴,Icon/shanbichangxue,,1,5000,紫,,,,0,1,1,鞋子,1,速度,1494,4,,,,,1,全部,1008601,2800,1008602,7200,40051,1,2,,,
#,斩首者康恩,装备,1,斩首者康恩,Icon/zhanshouzhekangen,,1,5000,紫,,,,0,1,1,武器,1,物理攻击,1245,8,,,,,1,物理,1008701,2800,1008702,7200,40051,1,2,,,
#,一闪,装备,1,一闪,Icon/yishan,,1,5000,紫,,,,0,1,1,武器,1,物理攻击,1960,8,,,,,1,物理,1008801,2800,1008802,7200,40051,1,2,,,
#,院长之杖,装备,1,院长之杖,Icon/yuanzhangzhizhang,,1,5000,紫,,,,0,1,1,武器,1,法术攻击,1470,8,,,,,1,法术,1008901,2800,1008902,7200,40051,1,2,,,
#,阿什坎迪,装备,1,阿什坎迪,Icon/ashikandi,,1,5500,紫,,,,0,1,1,武器,1,物理攻击,1225,14,,,,,1,物理,1009101,2500,1009102,7500,40051,1,2,,,
#,暗影烈焰法杖,装备,1,暗影烈焰法杖,Icon/anyinglieyanfazhang,,1,5500,紫,,,,0,1,1,武器,1,法术攻击,2450,14,,,,,1,法术,1009201,2500,1009202,7500,40051,1,2,,,
#,恶魔之心短裤,装备,1,恶魔之心短裤,Icon/emozhixinduanku,,1,5500,紫,,,,0,1,1,裤子,1,血量,4900,28,,,,,1,全部,1009301,2500,1009302,7500,40051,1,2,,,
#,预言法袍,装备,1,预言法袍,Icon/yuyanfapao,,1,5500,紫,,,,0,1,1,铠甲,1,物理防御,2450,8,,,,,1,全部,1009401,2500,1009402,7500,40051,1,2,,,
#,卓越之环,装备,1,卓越之环,Icon/zhuoyuezhihuan,,1,5500,紫,,,,0,1,1,头盔,1,法术防御,1470,8,,,,,1,全部,1009501,2500,1009502,7500,40051,1,2,,,
#,神秘长靴,装备,1,神秘长靴,Icon/shenmichangxue,,1,5500,紫,,,,0,1,1,鞋子,1,速度,2560,7,,,,,1,全部,1009601,2500,1009602,7500,40051,1,2,,,
#,毁灭之刃,装备,1,毁灭之刃,Icon/huimiezhiren,,1,5500,紫,,,,0,1,1,武器,1,物理攻击,2560,14,,,,,1,物理,1009701,2500,1009702,7500,40051,1,2,,,
#,血吼,装备,1,血吼,Icon/xuehou,,1,5500,紫,,,,0,1,1,武器,1,物理攻击,2560,14,,,,,1,物理,1009801,2500,1009802,7500,40051,1,2,,,
#,逐风者祝福之剑,装备,1,逐风者祝福之剑,Icon/zhufengzhezhufuzhijian,,1,6000,橙,,,,0,1,1,武器,1,物理攻击,2560,16,,,,,1,物理,1010101,2000,1010102,8000,40051,1,2,,,
#,埃辛诺斯战刃,装备,1,埃辛诺斯战刃,Icon/aixinnuosizhanren,,1,6000,橙,,,,0,1,1,武器,1,物理攻击,2560,16,,,,,1,物理,1010201,2000,1010202,8000,40051,1,2,,,
#,炎魔之手,装备,1,炎魔之手,Icon/yanmozhishou,,1,6000,橙,,,,0,1,1,武器,1,攻击,2560,16,,,,,1,全部,1010301,2000,1010302,8000,40051,1,2,,,
#,霜之哀伤,装备,1,霜之哀伤,Icon/shuangzhiaishang,,1,6000,橙,,,,0,1,1,武器,1,物理攻击,2560,16,,,,,1,物理,1010401,2000,1010402,8000,40051,1,2,,,
#,灰烬使者,装备,1,灰烬使者,Icon/huijinshizhe,,1,6000,橙,,,,0,1,1,武器,1,攻击,2560,16,,,,,1,全部,1010501,2000,1010502,8000,40051,1,2,,,
#,毁灭之锤,装备,1,毁灭之锤,Icon/huimiezhichui,,1,6000,橙,,,,0,1,1,武器,1,攻击,2580,16,,,,,1,全部,1010601,2000,1010602,8000,40051,1,2,,,
#,祈福,装备,1,祈福,Icon/qifu,,1,6000,橙,,,,0,1,1,武器,1,法术攻击,2580,16,,,,,1,法术,1010701,2000,1010702,8000,40051,1,2,,,
#,开花弓,装备,1,开花弓,Icon/kaihuagong,,1,6000,橙,,,,0,1,1,武器,1,物理攻击,2580,16,,,,,1,物理,1010801,2000,1010802,8000,40051,1,2,,,
#,吞噬者法杖,装备,1,吞噬者法杖,Icon/tunshizhefazhang,,1,6000,橙,,,,0,1,1,武器,1,法术攻击,2580,16,,,,,1,法术,1010901,2000,1010902,8000,40051,1,2,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999991,昶昶之斧,装备,1,昶昶之斧,Icon/tunshizhefazhang,0,1,6000,橙,0,0,0,0,1,1,武器,1,物理攻击,11111111,11111111,,,,,0,物理,1001,5000,1002,5000,40051,2,,,,
1999992,昶昶之杖,装备,1,昶昶之杖,Icon/tunshizhefazhang,0,1,6000,橙,0,0,0,0,1,1,武器,1,法术攻击,11111111,11111111,,,,,0,法术,1001,5000,1002,5000,40051,2,,,,
1999993,昶昶的短裤,装备,1,昶昶的短裤,Icon/tunshizhefazhang,0,1,6000,橙,0,0,0,0,1,1,裤子,1,血量,11111111,11111111,,,,,0,全部,1001,5000,1002,5000,40051,2,,,,
1999994,昶昶的衣服,装备,1,昶昶的衣服,Icon/tunshizhefazhang,0,1,6000,橙,0,0,0,0,1,1,铠甲,1,物理防御,11111111,11111111,,,,,0,全部,1001,5000,1002,5000,40051,2,,,,
1999995,昶昶的帽子,装备,1,昶昶的帽子,Icon/tunshizhefazhang,0,1,6000,橙,0,0,0,0,1,1,头盔,1,法术防御,11111111,11111111,,,,,0,全部,1001,5000,1002,5000,40051,2,,,,
1999996,昶昶的靴子,装备,1,昶昶的靴子,Icon/tunshizhefazhang,0,1,6000,橙,0,0,0,0,1,1,鞋子,1,速度,11111111,11111111,,,,,0,全部,1001,5000,1002,5000,40051,2,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11011,残酷倒钩碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/cankudaogou,,1,100,蓝,100110,5,,0,1,1,武器,1,物理攻击,40,4,,,,,0,物理,,,,,,,,,,
11012,曲奇的烧火棍碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/quqidechuihuo,,1,100,蓝,100120,5,,0,1,1,武器,1,法术攻击,40,4,,,,,0,法术,,,,,,,,,,
11013,黑暗迪菲亚护腿碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/heiandifeiyahutui,,1,100,蓝,100130,5,,0,1,1,裤子,1,血量,120,12,,,,,0,全部,,,,,,,,,,
11014,黑暗迪菲亚护甲碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/heiandifeiyahujia,,1,100,蓝,100140,5,,0,1,1,铠甲,1,物理防御,24,2,,,,,0,全部,,,,,,,,,,
11015,头盔碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100150,5,,0,1,1,头盔,1,法术防御,24,2,,,,,0,全部,,,,,,,,,,
11016,靴碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100160,5,,0,1,1,鞋子,1,速度,20,2,,,,,0,全部,,,,,,,,,,
11021,毒蛇碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/dushe,,1,100,蓝,100210,5,,0,1,1,武器,1,物理攻击,60,4,,,,,0,全部,,,,,,,,,,
11022,生命之根碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/shengmingzhigen,,1,100,蓝,100220,5,,0,1,1,武器,1,法术攻击,60,4,,,,,0,物理,,,,,,,,,,
11023,尖牙护腿碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jianyahutui,,1,100,蓝,100230,5,,0,1,1,裤子,1,血量,180,12,,,,,0,法术,,,,,,,,,,
11024,尖牙外套碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jianyawaitao,,1,100,蓝,100240,5,,0,1,1,铠甲,1,物理防御,36,2,,,,,0,全部,,,,,,,,,,
11025,头盔碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100250,5,,0,1,1,头盔,1,法术防御,36,2,,,,,0,全部,,,,,,,,,,
11026,靴碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100260,5,,0,1,1,鞋子,1,速度,30,2,,,,,0,全部,,,,,,,,,,
11031,曲刃战斧碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/qurenzhanfu,,1,100,蓝,100310,5,,0,1,1,武器,1,物理攻击,60,5,,,,,0,全部,,,,,,,,,,
11032,奥杜之杖碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/aoduzhizhang,,1,100,蓝,100320,5,,0,1,1,武器,1,法术攻击,60,5,,,,,0,全部,,,,,,,,,,
11033,护腿碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100330,5,,0,1,1,裤子,1,血量,180,15,,,,,0,物理,,,,,,,,,,
11034,影牙堡主法袍碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/alugaofapao,,1,100,蓝,100340,5,,0,1,1,铠甲,1,物理防御,36,3,,,,,0,法术,,,,,,,,,,
11035,追随者眼罩碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/zhuisuizheyanzhao,,1,100,蓝,100350,5,,0,1,1,头盔,1,法术防御,36,3,,,,,0,全部,,,,,,,,,,
11036,靴碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100360,5,,0,1,1,鞋子,1,速度,30,2,,,,,0,全部,,,,,,,,,,
11041,纳迦穿心者碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/najiachuanxinzhe,,1,100,蓝,100410,5,,0,1,1,武器,1,物理攻击,80,5,,,,,0,全部,,,,,,,,,,
11042,梦游者魔棒碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/mengyouzhemobang,,1,100,蓝,100420,5,,0,1,1,武器,1,法术攻击,80,5,,,,,0,全部,,,,,,,,,,
11043,凝望短裤碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/ningwangduanku,,1,100,蓝,100430,5,,0,1,1,裤子,1,血量,240,15,,,,,0,全部,,,,,,,,,,
11044,海龟护甲碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/haiguihujia,,1,100,蓝,100440,5,,0,1,1,铠甲,1,物理防御,48,3,,,,,0,物理,,,,,,,,,,
11045,头盔碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100450,5,,0,1,1,头盔,1,法术防御,48,3,,,,,0,法术,,,,,,,,,,
11046,靴碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100460,5,,0,1,1,鞋子,1,速度,40,2,,,,,0,全部,,,,,,,,,,
11051,厄运钟摆碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/eyunzhongbai,,1,100,蓝,100510,5,,0,1,1,武器,1,物理攻击,80,6,,,,,0,全部,,,,,,,,,,
11052,法杖碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100520,5,,0,1,1,武器,1,法术攻击,80,6,,,,,0,全部,,,,,,,,,,
11053,护腿碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100530,5,,0,1,1,裤子,1,血量,240,18,,,,,0,全部,,,,,,,,,,
11054,铠甲碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100540,5,,0,1,1,铠甲,1,物理防御,48,3,,,,,0,全部,,,,,,,,,,
11055,头盔碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100550,5,,0,1,1,头盔,1,法术防御,48,3,,,,,0,物理,,,,,,,,,,
11056,迅捷长靴碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/xunjiechangxue,,1,100,蓝,100560,5,,0,1,1,鞋子,1,速度,40,3,,,,,0,法术,,,,,,,,,,
11061,破坏者碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/pohuaizhe,,1,100,蓝,100610,5,,0,1,1,武器,1,物理攻击,100,7,,,,,0,全部,,,,,,,,,,
11062,幻影法杖碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/huanyingfazhang,,1,100,蓝,100620,5,,0,1,1,武器,1,法术攻击,100,7,,,,,0,全部,,,,,,,,,,
11063,护腿碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100630,5,,0,1,1,裤子,1,血量,300,21,,,,,0,全部,,,,,,,,,,
11064,铠甲碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100640,5,,0,1,1,铠甲,1,物理防御,60,4,,,,,0,全部,,,,,,,,,,
11065,主教之冠碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/zhujiaozhiguan,,1,100,蓝,100650,5,,0,1,1,头盔,1,法术防御,60,4,,,,,0,全部,,,,,,,,,,
11066,血色十字军战靴碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/xueseshizijunzhanxue,,1,100,蓝,100660,5,,0,1,1,鞋子,1,速度,50,3,,,,,0,物理,,,,,,,,,,
11071,尸体制造者碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/shitizhizaozhe,,1,100,蓝,100710,5,,0,1,1,武器,1,物理攻击,120,7,,,,,0,法术,,,,,,,,,,
11072,法杖碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100720,5,,0,1,1,武器,1,法术攻击,120,7,,,,,0,全部,,,,,,,,,,
11073,野兽护腿碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/yeshouhutui,,1,100,蓝,100730,5,,0,1,1,裤子,1,血量,360,21,,,,,0,全部,,,,,,,,,,
11074,巫妖法袍碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/wuyaofapao,,1,100,蓝,100740,5,,0,1,1,铠甲,1,物理防御,72,4,,,,,0,全部,,,,,,,,,,
11075,冰铁之盔碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/bingtiezhikui,,1,100,蓝,100750,5,,0,1,1,头盔,1,法术防御,72,4,,,,,0,全部,,,,,,,,,,
11076,之靴碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jingyan,,1,100,蓝,100760,5,,0,1,1,鞋子,1,速度,60,3,,,,,0,全部,,,,,,,,,,
11081,加加恩的火枪碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jiajiaendehuoqiang,,1,100,蓝,100810,5,,0,1,1,武器,1,物理攻击,120,8,,,,,0,物理,,,,,,,,,,
11082,鲁恩乌的长靴碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/luenwudechangxue,,1,100,蓝,100820,5,,0,1,1,鞋子,1,速度,60,4,,,,,0,法术,,,,,,,,,,
11083,石化蜥蜴皮裤碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/shihuaxiyipiku,,1,100,蓝,100830,5,,0,1,1,裤子,1,血量,360,24,,,,,0,全部,,,,,,,,,,
11084,格瑞姆洛克的部族法衣碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/geruimuluokedebuzufayi,,1,100,蓝,100840,5,,0,1,1,铠甲,1,物理防御,72,4,,,,,0,全部,,,,,,,,,,
11085,大坏蛋面具碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/dahuaidanmianju,,1,100,蓝,100850,5,,0,1,1,头盔,1,法术防御,72,4,,,,,0,全部,,,,,,,,,,
11086,霉运巫毒之皮碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/meiyunwuduzhipi,,1,100,蓝,100860,5,,0,1,1,铠甲,1,物理防御,72,4,,,,,0,全部,,,,,,,,,,
11087,霉运巫毒之裙碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/meiyunwuduzhiqun,,1,100,蓝,100870,5,,0,1,1,裤子,1,血量,360,24,,,,,0,全部,,,,,,,,,,
11088,祖穆拉恩的能量法杖碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/zumulaendenengliangfazhang,,1,100,蓝,100880,5,,0,1,1,武器,1,法术攻击,120,8,,,,,0,物理,,,,,,,,,,
11089,乔丹法杖碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/qiaodanfazhang,,1,100,紫,100890,10,,0,1,1,武器,1,法术攻击,200,10,,,,,0,法术,,,,,,,,,,
11090,一闪碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/yishan,,1,100,紫,100900,10,,0,1,1,武器,1,物理攻击,200,10,,,,,0,全部,,,,,,,,,,
11091,法力风暴护腿碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/falifengbaohutui,,1,100,紫,100910,10,,0,1,1,裤子,1,血量,600,30,,,,,0,全部,,,,,,,,,,
11092,狮心头盔碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/shixintoukui,,1,100,紫,100920,10,,0,1,1,头盔,1,法术防御,120,6,,,,,0,全部,,,,,,,,,,
11093,洞察法袍碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/dongchafapao,,1,100,紫,100930,10,,0,1,1,铠甲,1,物理防御,120,6,,,,,0,全部,,,,,,,,,,
11094,黑色龙鳞战靴碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/heiselonglinzhanxue,,1,100,紫,100940,10,,0,1,1,鞋子,1,速度,100,5,,,,,0,全部,,,,,,,,,,
11095,厄运钟摆碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/eyunzhongbai,,1,100,蓝,100950,5,,0,1,1,武器,1,物理攻击,160,10,,,,,0,物理,,,,,,,,,,
11096,瑟莱德丝之眼碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/selaidesizhiyan,,1,100,蓝,100960,5,,0,1,1,头盔,1,法术防御,96,6,,,,,0,法术,,,,,,,,,,
11097,白鳄长靴碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/baiechangxue,,1,100,蓝,100970,5,,0,1,1,鞋子,1,速度,80,5,,,,,0,全部,,,,,,,,,,
11098,诺克赛恩魔杖碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/nuokesaienmozhang,,1,100,蓝,100980,5,,0,1,1,武器,1,法术攻击,160,10,,,,,0,全部,,,,,,,,,,
11099,风鳞布裙碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/fenglinbuqun,,1,100,蓝,100990,5,,0,1,1,裤子,1,血量,480,30,,,,,0,全部,,,,,,,,,,
11100,哈卡之塔碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/hakazhita,,1,100,蓝,101000,5,,0,1,1,武器,1,法术攻击,160,10,,,,,0,全部,,,,,,,,,,
11101,溅血胫甲碎片,装备碎片,999999,集齐5个可以合成相应装备,Icon/jianxuejingjia,,1,100,蓝,101010,5,,0,1,1,铠甲,1,物理防御,80,5,,,,,0,全部,,,,,,,,,,
11118,亮木法杖碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/liangmufazhang,,1,2000,紫,101180,10,,0,1,1,武器,1,法术攻击,240,15,,,,,1,法术,,,,,,,,,,
11119,斩首者康恩碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/zhanshouzhekangen,,1,2000,紫,101190,10,,0,1,1,武器,1,物理攻击,240,15,,,,,1,物理,,,,,,,,,,
11120,踏云腿甲碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/tayuntuijia,,1,2000,紫,101200,10,,0,1,1,裤子,1,血量,720,45,,,,,1,全部,,,,,,,,,,
11121,风蛇的拥抱碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/fengshedeyongbao,,1,2000,紫,101210,10,,0,1,1,铠甲,1,物理防御,144,9,,,,,1,全部,,,,,,,,,,
11122,烈焰之环碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/lieyanzhihuan,,1,2000,紫,101220,10,,0,1,1,头盔,1,法术防御,144,9,,,,,1,全部,,,,,,,,,,
11123,闪避之靴碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/shanbichangxue,,1,2000,紫,101230,10,,0,1,1,鞋子,1,速度,120,7,,,,,1,全部,,,,,,,,,,
11124,龙之召唤碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/longzhizhaohuan,,1,2000,紫,101240,10,,0,1,1,武器,1,物理攻击,240,15,,,,,1,物理,,,,,,,,,,
11141,院长之杖碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/yuanzhangzhizhang,,1,2000,紫,101410,10,,0,1,1,武器,1,法术攻击,260,18,,,,,1,法术,,,,,,,,,,
11142,奥兰纳的拥抱碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/aolannadeyongbao,,1,2000,紫,101420,10,,0,1,1,铠甲,1,物理防御,156,10,,,,,1,全部,,,,,,,,,,
11143,泰坦护腿碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/taitanhutui,,1,2000,紫,101430,10,,0,1,1,裤子,1,血量,780,54,,,,,1,全部,,,,,,,,,,
11144,瑞文戴尔之剑碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/ruiwendaierzhijian,,1,2000,紫,101440,10,,0,1,1,武器,1,物理攻击,260,18,,,,,1,全部,,,,,,,,,,
11145,纳尔维之盔碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/naerweizhikui,,1,2000,紫,101450,10,,0,1,1,头盔,1,法术防御,156,10,,,,,1,全部,,,,,,,,,,
11146,熔岩犬皮靴碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/rongyanquanpixue,,1,2000,紫,101460,10,,0,1,1,鞋子,1,速度,130,9,,,,,1,全部,,,,,,,,,,
11147,毁灭之刃碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/huimiezhiren,,1,2000,紫,101470,10,,0,1,1,武器,1,物理攻击,260,22,,,,,,,,,,,,,,,,
11148,生命赐予者头盔碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/shengmingciyuzhezhikui,,1,2000,紫,101480,10,,0,1,1,头盔,1,法术防御,156,13,,,,,,,,,,,,,,,,
11149,烈焰行者重靴碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/lieyanxingzhezhongxue,,1,2000,紫,101490,10,,0,1,1,鞋子,1,速度,130,11,,,,,,,,,,,,,,,,
11150,统御法杖碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/tongyufazhang,,1,2000,紫,101500,10,,0,1,1,武器,1,法术攻击,260,22,,,,,,,,,,,,,,,,
11151,火蜥蜴鳞片短裤碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/huoxiyilinpianduanku,,1,2000,紫,101510,10,,0,1,1,裤子,1,血量,780,66,,,,,,,,,,,,,,,,
11152,波动长袍碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/bodongchangpao,,1,2000,紫,101520,10,,0,1,1,铠甲,1,物理防御,156,13,,,,,,,,,,,,,,,,
#饰品碎片,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910001,联盟徽记碎片,装备碎片,999999,集齐10个可以合成相应装备,Icon/lianmenghuiji,,1,100,蓝,900001,10,,0,1,1,饰品,1,,,,,,,,1,全部,,,,,,,,,,
