Table:CsvHeroUpgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tid,hero_id,trans_times,trans_discription:s,color:ItemColor,name:s,intel_p,intel_i,intel_e,intel_a,freepoint,fightingspirit,buff_id,needlevel,needmoney,needitem1,needitem2,needitem3,needitem4,needitem5,amount1,amount2,amount3,amount4,amount5,return_spirit,return_item1,return_item2,return_item3,return_item4,return_item5,return_item6,return_item7,return_item8,return_item9,return_item10,return_item11,return_item12,return_item13,return_item14,return_item15,return_item16,return_item17,return_item18,return_item19,return_item20,return_amount1,return_amount2,return_amount3,return_amount4,return_amount5,return_amount6,return_amount7,return_amount8,return_amount9,return_amount10,return_amount11,return_amount12,return_amount13,return_amount14,return_amount15,return_amount16,return_amount17,return_amount18,return_amount19,return_amount20,needHeroTID,needHeroCount
111003,1110,3,＋3,紫,奥法师,170,190,182,132,60,900,10089,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2110,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1110,1
111004,1110,4,＋4,紫,奥法师,204,228,219,159,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2110,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1110,2
111005,1110,5,＋5,紫,奥法师,238,266,255,185,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2110,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1110,3
111100,1111,0,,紫,巫妖,71,76,71,52,0,240,10112,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
111101,1111,1,＋1,紫,巫妖,106,114,106,78,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111102,1111,2,＋2,紫,巫妖,142,152,142,104,60,500,10210,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1111,1
111103,1111,3,＋3,紫,巫妖,177,190,177,130,60,900,10215,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2111,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1111,1
111104,1111,4,＋4,紫,巫妖,213,228,213,156,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2111,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1111,2
111105,1111,5,＋5,紫,巫妖,248,266,248,182,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2111,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1111,3
111200,1112,0,,紫,影牙堡主,71,76,71,52,0,240,10014,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
111201,1112,1,＋1,紫,影牙堡主,106,114,106,78,60,240,10032,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111202,1112,2,＋2,紫,影牙堡主,142,152,142,104,60,500,10216,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1112,1
111203,1112,3,＋3,紫,影牙堡主,177,190,177,130,60,900,10023,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2112,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1112,1
111204,1112,4,＋4,紫,影牙堡主,213,228,213,156,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2112,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1112,2
111205,1112,5,＋5,紫,影牙堡主,248,266,248,182,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2112,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1112,3
111300,1113,0,,紫,预言者,69,75,73,53,0,240,10003,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
111301,1113,1,＋1,紫,预言者,103,112,109,79,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111302,1113,2,＋2,紫,预言者,138,150,146,106,60,500,10210,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1113,1
111303,1113,3,＋3,紫,预言者,172,187,182,132,60,900,10062,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2113,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1113,1
111304,1113,4,＋4,紫,预言者,207,225,219,159,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2113,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1113,2
111305,1113,5,＋5,紫,预言者,241,262,255,185,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2113,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1113,3
111400,1114,0,,紫,水占师,66,73,73,58,0,240,10051,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
111401,1114,1,＋1,紫,水占师,99,109,109,87,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111402,1114,2,＋2,紫,水占师,132,146,146,116,60,500,10217,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1114,1
111403,1114,3,＋3,紫,水占师,165,182,182,145,60,900,10218,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2114,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1114,1
111404,1114,4,＋4,紫,水占师,198,219,219,174,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2114,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1114,2
111405,1114,5,＋5,紫,水占师,231,255,255,203,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2114,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1114,3
111500,1115,0,,紫,督军,73,67,72,58,0,240,10054,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
111501,1115,1,＋1,紫,督军,109,100,108,87,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111502,1115,2,＋2,紫,督军,146,134,144,116,60,500,10217,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1115,1
111503,1115,3,＋3,紫,督军,182,167,180,145,60,900,10072,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2115,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1115,1
111504,1115,4,＋4,紫,督军,219,201,216,174,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2115,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1115,2
111505,1115,5,＋5,紫,督军,255,234,252,203,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2115,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1115,3
111600,1116,0,,紫,加丁,68,75,74,53,0,240,10055,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
111601,1116,1,＋1,紫,加丁,102,112,111,79,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111602,1116,2,＋2,紫,加丁,136,150,148,106,60,500,10210,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1116,1
111603,1116,3,＋3,紫,加丁,170,187,185,132,60,900,10061,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2116,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1116,1
111604,1116,4,＋4,紫,加丁,204,225,222,159,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2116,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1116,2
111605,1116,5,＋5,紫,加丁,238,262,259,185,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2116,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1116,3
111700,1117,0,,紫,灰葬男爵,67,75,74,54,0,240,10015,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
111701,1117,1,＋1,紫,灰葬男爵,100,112,111,81,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111702,1117,2,＋2,紫,灰葬男爵,134,150,148,108,60,500,10223,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1117,1
111703,1117,3,＋3,紫,灰葬男爵,167,187,185,135,60,900,10224,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2117,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1117,1
111704,1117,4,＋4,紫,灰葬男爵,201,225,222,162,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2117,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1117,2
111705,1117,5,＋5,紫,灰葬男爵,234,262,259,189,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2117,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1117,3
111800,1118,0,,紫,巴纳扎尔,70,74,75,51,0,240,10016,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
111801,1118,1,＋1,紫,巴纳扎尔,105,111,112,76,60,240,10032,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111802,1118,2,＋2,紫,巴纳扎尔,140,148,150,102,60,500,10210,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1118,1
111803,1118,3,＋3,紫,巴纳扎尔,175,185,187,127,60,900,10158,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2118,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1118,1
111804,1118,4,＋4,紫,巴纳扎尔,210,222,225,153,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2118,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1118,2
111805,1118,5,＋5,紫,巴纳扎尔,245,259,262,178,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2118,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1118,3
111900,1119,0,,紫,天赋野性,61,61,74,48,0,240,10040,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
111901,1119,1,＋1,紫,天赋野性,91,91,111,72,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
111902,1119,2,＋2,紫,天赋野性,122,122,148,96,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1119,1
111903,1119,3,＋3,紫,天赋野性,152,152,185,120,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2119,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1119,1
111904,1119,4,＋4,紫,天赋野性,183,183,222,144,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2119,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1119,2
111905,1119,5,＋5,紫,天赋野性,213,213,259,168,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2119,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1119,3
112000,1120,0,,紫,被诅咒的塞雷布拉斯,67,74,74,55,0,240,10056,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
112001,1120,1,＋1,紫,被诅咒的塞雷布拉斯,100,111,111,82,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
112002,1120,2,＋2,紫,被诅咒的塞雷布拉斯,134,148,148,110,60,500,10210,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1120,1
112003,1120,3,＋3,紫,被诅咒的塞雷布拉斯,167,185,185,137,60,900,10061,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2120,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1120,1
112004,1120,4,＋4,紫,被诅咒的塞雷布拉斯,201,222,222,165,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2120,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1120,2
112005,1120,5,＋5,紫,被诅咒的塞雷布拉斯,234,259,259,192,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2120,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1120,3
112100,1121,0,,紫,la,73,70,71,60,0,240,10051,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
112101,1121,1,＋1,紫,la,109,105,106,90,60,240,10040,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
112102,1121,2,＋2,紫,la,146,140,142,120,60,500,10040,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1121,1
112103,1121,3,＋3,紫,la,182,175,177,150,60,900,10040,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2121,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1121,1
112104,1121,4,＋4,紫,la,219,210,213,180,60,1400,10040,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2121,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1121,2
112105,1121,5,＋5,紫,la,255,245,248,210,60,2000,10040,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2121,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1121,3
112200,1122,0,,紫,荆棘谷猎手,76,66,76,52,0,240,10001,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
112201,1122,1,＋1,紫,荆棘谷猎手,114,99,114,78,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
112202,1122,2,＋2,紫,荆棘谷猎手,152,132,152,104,60,500,10225,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1122,1
112203,1122,3,＋3,紫,荆棘谷猎手,190,165,190,130,60,900,10072,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2122,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1122,1
112204,1122,4,＋4,紫,荆棘谷猎手,228,198,228,156,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2122,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1122,2
112205,1122,5,＋5,紫,荆棘谷猎手,266,231,266,182,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2122,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1122,3
112300,1123,0,,紫,凋零者,75,69,73,53,0,240,10057,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
112301,1123,1,＋1,紫,凋零者,112,103,109,79,60,240,10032,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
112302,1123,2,＋2,紫,凋零者,150,138,146,106,60,500,10223,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1123,1
112303,1123,3,＋3,紫,凋零者,187,172,182,132,60,900,10061,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2123,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1123,1
112304,1123,4,＋4,紫,凋零者,225,207,219,159,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2123,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1123,2
112305,1123,5,＋5,紫,凋零者,262,241,255,185,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2123,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1123,3
112400,1124,0,,紫,沙顶酋长,74,69,76,51,0,240,10005,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
112401,1124,1,＋1,紫,沙顶酋长,111,103,114,76,60,240,10032,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
112402,1124,2,＋2,紫,沙顶酋长,148,138,152,102,60,500,10220,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1124,1
112403,1124,3,＋3,紫,沙顶酋长,185,172,190,127,60,900,10226,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2124,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1124,1
112404,1124,4,＋4,紫,沙顶酋长,222,207,228,153,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2124,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1124,2
112405,1124,5,＋5,紫,沙顶酋长,259,241,266,178,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2124,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1124,3
112500,1125,0,,紫,赫洛德,75,66,74,55,0,240,10058,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
112501,1125,1,＋1,紫,赫洛德,112,99,111,82,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
112502,1125,2,＋2,紫,赫洛德,150,132,148,110,60,500,10211,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1125,1
112503,1125,3,＋3,紫,赫洛德,187,165,185,137,60,900,10061,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2125,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1125,1
112504,1125,4,＋4,紫,赫洛德,225,198,222,165,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2125,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1125,2
112505,1125,5,＋5,紫,赫洛德,262,231,259,192,60,2000,10037,55,500000,42012,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2125,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1125,3
112600,1126,0,,紫,天赋防护,65,80,63,46,0,240,10017,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
112601,1126,1,＋1,紫,天赋防护,97,120,94,69,60,240,10032,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
112602,1126,2,＋2,紫,天赋防护,130,160,126,92,60,500,10217,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1126,1
112603,1126,3,＋3,紫,天赋防护,162,200,157,115,60,900,10067,35,200000,42011,42012,42013,,0,100,100,80,,,9990,42001,42002,42003,42004,,,,,,,,,,,,,,,,2126,92,92,40,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,30,1126,1
112604,1126,4,＋4,紫,天赋防护,195,240,189,138,60,1400,10002,45,250000,42011,42012,42013,42014,0,150,150,100,100,,22140,42001,42002,42003,42004,42011,42012,42013,,,,,,,,,,,,,2126,92,92,40,20,100,100,80,0,0,0,0,0,0,0,0,0,,,,60,1126,2
112605,1126,5,＋5,紫,天赋防护,227,280,220,161,60,2000,10037,55,500000,42011,42013,42015,42101,0,400,160,160,500,,41040,42001,42002,42003,42004,42011,42012,42013,42014,,,,,,,,,,,,2126,92,92,40,20,250,250,180,100,0,0,0,0,0,0,0,0,,,,120,1126,3
112700,1127,0,,紫,黑手,74,70,73,53,0,240,10114,1,50000,42001,42002,,,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
112701,1127,1,＋1,紫,黑手,111,105,109,79,60,240,10071,15,100000,42001,42002,42003,,0,30,30,20,,,0,42001,42002,,,,,,,,,,,,,,,,,,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
112702,1127,2,＋2,紫,黑手,148,140,146,106,60,500,10211,25,150000,42001,42002,42003,42004,0,50,50,20,20,,3240,42001,42002,42003,,,,,,,,,,,,,,,,,,42,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1127,1
